"item_title","item_link","item_description","item_pub_date","item_guid"
"Kamerbrief over Werkagenda Toezicht Sociaal Domein 2023-2024","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/01/30/kamerbrief-over-werkagenda-toezicht-sociaal-domein-2023-2024","Staatssecretaris Van Ooijen (VWS) biedt de Tweede Kamer een brief aan over Werkagenda Toezicht Sociaal Domein 2023-2024",2023-01-30 10:57:01,"7574c335-2090-4846-95e4-f9608133cda0"
"Antwoorden op Kamervragen over het rapport Wmo-toezicht 2021","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/01/30/antwoorden-op-kamervragen-over-het-rapport-wmo-toezicht-2021","Staatssecretaris Van Ooijen (VWS) geeft antwoord op vragen over het rapport Wmo-toezicht 2021. Het Tweede Kamerlid Bevers (VVD) heeft de vragen gesteld.",2023-01-30 10:47:00,"284fedb5-7ebb-4b3c-bf2a-64f785713605"
"Kamerbrief over stand van zaken vogelgriep","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/01/27/stand-van-zaken-vogelgriep","Minister Adema (LNV) informeert de Tweede Kamer over recente ontwikkelingen in de vogelgriepsituatie. Hij gaat in op het intensiveringsplan preventie vogelgriep, de epidemiologische situatie in Nederland en Europa, de nieuwe risicobeoordeling door de Deskundigengroep Dierziekten, de voortgang rond vaccinatie en de financiering van de bestrijding van de uitbraken.",2023-01-27 16:49:00,"907d4c33-f056-44b6-97d7-b3cf59dad109"
"Bestrijdingskosten hoogpathogene vogelgriep bij houders met meer dan 250 dieren","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/01/27/bijlage-3-bestrijdingskosten-hpai","Overzicht van de bestrijdingskosten hoogpathogene vogelgriep bij houders met meer dan 250 dieren.",2023-01-27 16:49:00,"f494266b-a61b-41e9-9433-ce751ef245ac"
"Kamerbrief stand van zaken Toekomstagenda zorg en ondersteuning voor mensen met een beperking","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/01/27/lz-1041536-a","Minister Helder (Langdurige Zorg en Sport) informeert de Tweede Kamer over de stand van zaken van de Toekomstagenda zorg en ondersteuning voor mensen met een beperking.",2023-01-27 15:39:00,"ac515680-ca45-41e0-b2af-497914cdaded"
"Antwoorden op Kamervragen over bericht Covid raast door Peking: uitgestorven straten en volle crematoria","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/01/27/antwoorden-op-kamervragen-over-het-bericht-covid-raast-door-peking-uitgestorven-straten-en-volle-crematoria","Minister Kuipers (VWS) geeft antwoord op vragen over het bericht 'Covid raast door Peking: uitgestorven straten en volle crematoria'. Het Tweede Kamerlid Van den Berg (CDA) heeft de vragen gesteld.",2023-01-27 15:34:00,"55648356-4e6f-479d-8716-76baa8c80b48"
"Antwoorden op Kamervragen over NZa-rapport concentratie kinderhartchirurgie","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/01/27/antwoorden-op-kamervragen-over-het-rapport-van-de-nederlandse-zorgautoriteit-dat-verstrekkende-gevolgen-ziet-van-de-concentratie-van-kinderhartchirurgie","Minister Kuipers (VWS) geeft antwoord op vragen over het rapport van de Nederlandse Zorgautoriteit (NZa) dat verstrekkende gevolgen ziet van de concentratie van kinderhartchirurgie. Het Tweede Kamerlid Agema (PVV) heeft deze vragen gesteld.",2023-01-27 15:31:00,"fb47723f-2fb2-48e0-a752-5862e19e2482"
"Antwoorden op Kamervragen over het bericht dat 4.734 hoogbejaarde ouderen die wachten op een verpleeghuisplek Urgent wachtenden zijn","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/01/26/antwoorden-op-kamervragen-over-het-bericht-dat-van-de-bijna-22000-hoogbejaarde-wachtenden-4734-urgent-wachten-wat-een-stijging-van-70-is","Minister Helder (Langdurige Zorg en Sport) geeft antwoord op vragen over het bericht dat van de bijna 22.000 hoogbejaarde wachtenden, 4.734 urgent wachten, wat een stijging van 70% is. Het Tweede Kamerlid Agema (PVV) heeft de vragen gesteld.",2023-01-26 16:51:00,"70ae2837-9957-4b87-965f-87ea9057fd62"
"Antwoorden op Kamervragen over farmacokinetiek Comirnaty vaccin","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/01/26/antwoorden-op-kamervragen-over-pharmacokinetics-pfizer-comirnaty","Minister Kuipers (VWS) geeft antwoord op vragen over de farmacokinetiek van het Comirnaty vaccin. Het Tweede Kamerlid Van Haga (Groep Van Haga) heeft deze vragen gesteld.",2023-01-26 16:14:00,"c41efb6d-f044-4e5a-ab89-849d57ba3561"
"Antwoorden op Kamervragen over het voornemen de afdeling (kinder)hartchirurgie in UMCG te sluiten","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/01/26/antwoorden-op-kamervragen-over-het-voornemen-de-afdeling-kinderhartchirurgie-in-het-umcg-te-sluiten","Minister Kuipers (VWS) geeft antwoord op vragen over het voornemen de afdeling (kinder)hartchirurgie in het UMCG te sluiten. Het Tweede Kamerlid Van Haga (Groep Van Haga) heeft de vragen gesteld.",2023-01-26 15:10:00,"60953ed3-7e90-4ceb-882d-44b48beac119"
"Antwoorden op vragen over Regeling wanbetalers","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/01/26/kamerbrief-over-schriftelijk-overleg-inzake-regeling-wanbetalers","Minister Kuipers (VWS) geeft antwoord op de vragen en opmerkingen over de Regeling wanbetalers. De vragen zijn gesteld door de vaste commissie van Volksgezondheid, Welzijn en Sport.",2023-01-26 10:41:00,"a84a880f-8305-4d41-bf97-b0741ebf66c1"
"Antwoorden Kamervragen over het bericht over het schrijnende tekort aan forensisch artsen","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/01/25/antwoorden-kamervragen-over-het-bericht-het-schrijnende-tekort-aan-forensisch-artsen","Minister Yeşilgöz-Zegerius (JenV) geeft antwoorden op Kamervragen naar aanleiding van de brandbrief 'Grenzen forensische geneeskunde bereikt'  van de 25 GGD’en. De Tweede Kamerleden Van der Werf (D66), Michon-Derkzen (VVD) en Mutluer (PvdA) hadden de vragen gesteld.",2023-01-25 17:43:00,"ca99523e-74e2-4f5c-9586-abe3037b5c01"
"Antwoorden op Kamervragen over artikel Bewoners Zeist boos over uitbreidingsplannen KNVB","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/01/25/antwoorden-op-kamervragen-over-het-artikel-bewoners-zeist-boos-over-uitbreidingsplannen-knvb-heel-bos-moet-er-voor-wijken","Minister Helder (Langdurige Zorg en Sport) geeft antwoord op vragen over het artikel 'Bewoners Zeist boos over uitbreidingsplannen KNVB: Heel bos moet er voor wijken'. Het Tweede Kamerlid Heerema (VVD) heeft de vragen gesteld.",2023-01-25 15:29:00,"62bffbb4-035a-4642-88d1-006fbaacd45a"
"Antwoorden op Kamervragen over brief aan vertegenwoordigers Republik Maluku Selatan","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/01/25/antwoorden-op-kamervragen-over-de-brief-aan-de-vertegenwoordigers-van-de-republik-maluku-selatan","Staatssecretaris Van Ooijen (VWS) geeft antwoord op vragen over de brief aan de vertegenwoordigers van de Republik Maluku Selatan. Het Tweede Kamerlid Simons (BIJ1) heeft de vragen gesteld.",2023-01-25 15:24:00,"cd524ccd-ba6e-440c-86a6-a75371e747cb"
"Kamerbrief over verzoek jaarplanningsbrief 2023","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/01/25/kamerbrief-over-inzake-verzoek-om-een-jaarplanningsbrief-2023","Minister Kuipers (VWS), minister Helder (Langdurige Zorg en Sport) en staatssecretaris Van Ooijen (VWS) sturen de Tweede Kamer de jaarplanningsbrief voor het jaar 2023.",2023-01-25 15:10:00,"2c8ee0e9-236a-4e97-92c2-fce0c923a4bf"
