"item_title","item_link","item_description","item_pub_date","item_guid"
"Kamerbrief reactie op motie over archivering bij VWS","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/03/06/kamerbrief-over-motie-archivering","Minister Helder (VWS) reageert op de motie-Van den Berg. Deze motie verzoekt de regering de Auditdienst Rijk breder onderzoek te laten doen naar de manier van archiveren bij het ministerie van Volksgezondheid, Welzijn en Sport (VWS).Kamerbrief reactie op motie over archivering bij VWS",2024-03-06 12:53:49,"40a1761c-4aea-4cb0-b765-4647934cc47e"
"Antwoorden Kamervragen over het bericht 'Hoe Ajax en PSV in zee gingen met dubieuze Aziatische gokbedrijven'","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/03/05/antwoorden-kamervragen-over-het-bericht-hoe-ajax-en-psv-in-zee-gingen-met-dubieuze-aziatische-gokbedrijven","Minister Weerwind (Rechtsbescherming) en minister Van Weyenberg (Financiën) beantwoorden vragen over het bericht ‘Hoe Ajax en PSV in zee gingen met dubieuze Aziatische gokbedrijven’ . De vragen zijn gesteld door de Kamerleden Bikker (ChristenUnie) en Van Nispen (SP).  Antwoorden Kamervragen over het bericht 'Hoe Ajax en PSV in zee gingen met dubieuze Aziatische gokbedrijven'",2024-03-06 12:43:48,"2ecdd796-8380-4123-bbea-54642ef906ae"
"Antwoorden op Kamervragen over psychiatrische patiënten zonder strafblad in tbs-kliniek","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/03/06/antwoorden-op-kamervragen-over-het-zo-snel-mogelijk-onderbrengen-van-psychiatrische-patienten-zonder-strafblad-in-een-instelling-die-bij-hun-complexe-problematiek-past-in-plaats-van-in-een-tbs-kliniek","Minister Helder (VWS) geeft antwoord op vragen over het zo snel mogelijk onderbrengen van psychiatrische patiënten zonder strafblad in een instelling die bij hun complexe problematiek past in plaats van in een tbs-kliniek. De Tweede Kamerleden Eerdmans (JA21) en Agema (PVV) hebben deze vragen gesteld.Antwoorden op Kamervragen over psychiatrische patiënten zonder strafblad in tbs-kliniek",2024-03-06 12:19:17,"44b83b66-e4a7-46cf-a262-c407010e81b4"
"Beslisnota bij antwoorden Kamervragen over psychiatrische patiënten zonder strafblad in tbs-kliniek","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/02/20/beslisnota-bij-kamervragen-over-het-zo-snel-mogelijk-onderbrengen-van-psychiatrische-patienten-zonder-strafblad-in-een-instelling-die-bij-hun-complexe-problematiek-past-in-plaats-van-in-een-tbs-kliniek","In een beslisnota staat achtergrondinformatie die bewindspersonen gebruiken bij de besluitvorming over een Kamerstuk.Beslisnota bij antwoorden Kamervragen over psychiatrische patiënten zonder strafblad in tbs-kliniek",2024-03-06 12:19:17,"d2b2956a-2b25-4a4f-9200-f3e96f3b417a"
"Kamerbrief over verzoek tot reactie op aangenomen motie-Bikker c.s.","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/03/06/kamerbrief-over-verzoek-tot-reactie-op-aangenomen-motie-van-bikker","Minister Dijkstra (Medische Zorg) informeert de Tweede Kamer over de uitvoering van de motie-Bikker c.s. Deze motie verzoekt de regering een landelijke campagne te starten waarin drugsgebruikers worden geconfronteerd met de gevolgen van drugsgebruik voor de samenleving.Kamerbrief over verzoek tot reactie op aangenomen motie-Bikker c.s.",2024-03-06 11:38:48,"8075a92a-aa61-46a8-9845-be1e5ca27f90"
"Antwoorden op Kamervragen VVD over toenemend geweld tegen zorgverleners ","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/03/06/antwoorden-op-kamervragen-over-het-bericht-veel-agressie-tegen-artsen-op-spoedeisende-hulp-we-willen-hulp-van-de-politie-en-de-politiek","Minister Helder (VWS) geeft antwoord op vragen over het bericht “Veel agressie tegen artsen op spoedeisende hulp: ‘We willen hulp van de politie én de politiek’”. Het Tweede Kamerlid Van den Hil (VVD) heeft de vragen gesteld.Antwoorden op Kamervragen VVD over toenemend geweld tegen zorgverleners",2024-03-06 11:37:21,"43e99528-b4b1-419a-83e5-9709929378d9"
"Antwoorden op Kamervragen PVV over toenemend geweld tegen zorgverleners ","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/03/06/antwoorden-op-kamervragen-over-het-toenemend-geweld-tegen-zorgverleners","Minister Helder (VWS) geeft antwoord op vragen over het bericht “Veel agressie tegen artsen op spoedeisende hulp: ‘We willen hulp van de politie én de politiek’”. De Tweede Kamerleden Agema, Claassen, Faber-van de Klashorst en Aardema (allen PVV) hebben de vragen gesteld.Antwoorden op Kamervragen PVV over toenemend geweld tegen zorgverleners",2024-03-06 11:27:19,"586cfc5f-5495-4c76-a0f0-4ad499bbb744"
"Kamerbrief verzoek om reactie op brief over wetsvoorstel woonplaatsbeginsel beschermd wonen","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/03/05/reactie-over-het-wetsvoorstel-woonplaatsbeginsel-voor-beschermd-wonen","Staatssecretaris Van Ooijen (VWS) antwoordt op het verzoek van de Tweede Kamer om een reactie op een brief van Valente, MIND en de Nederlandse ggz over het wetsvoorstel Wijziging van de Wet maatschappelijke ondersteuning 2015 in verband met de invoering van het woonplaatsbeginsel voor beschermd wonen.Kamerbrief verzoek om reactie op brief over wetsvoorstel woonplaatsbeginsel beschermd wonen",2024-03-05 16:00:43,"b1af9769-fdb5-4ed6-8800-9f623b25e754"
"Nota naar aanleiding van het verslag over wijziging van Wmo 2015 in verband met invoering van woonplaatsbeginsel voor beschermd wonen","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/03/05/nota-nav-verslag-woonplaatsbeginsel","Staatssecretaris Van Ooijen (VWS) reageert op het verslag van de vaste Tweede Kamercommissie voor Volksgezondheid, Welzijn en Sport over de wijziging van de Wet maatschappelijke ondersteuning 2015 in verband met de invoering van het woonplaatsbeginsel voor beschermd wonen.Nota naar aanleiding van het verslag over wijziging van Wmo 2015 in verband met invoering van woonplaatsbeginsel voor beschermd wonen",2024-03-05 15:53:51,"741b1c77-ba61-4f59-87b2-dcac9e64b8ed"
"Aanbiedingsbrief bij nota naar aanleiding van het verslag over wijziging van Wmo 2015 in verband met invoering van woonplaatsbeginsel voor beschermd wonen","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/03/05/kamerbrief-over-wijziging-van-de-wet-maatschappelijke-ondersteuning-2015-in-verband-met-de-invoering-van-het-woonplaatsbeginsel-voor-beschermd-wonen-kamerstuk-36288","Staatssecretaris Van Ooijen (VWS) biedt de Tweede Kamer de nota naar aanleiding van het verslag over de wijziging van de Wet maatschappelijke ondersteuning 2015 in verband met de invoering van het woonplaatsbeginsel voor beschermd wonen aan. Aanbiedingsbrief bij nota naar aanleiding van het verslag over wijziging van Wmo 2015 in verband met invoering van woonplaatsbeginsel voor beschermd wonen",2024-03-05 15:53:51,"fcc09cd9-3291-47b7-ba7e-d52fdba499ac"
