"item_title","item_link","item_description","item_pub_date","item_guid"
"Kamerbrief over Voortgang bestuurlijke afspraken zorg voor aangeboren hartafwijkingen","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/12/15/kamerbrief-over-voortgang-bestuurlijke-afspraken-zorg-voor-aangeboren-hartafwijkingen","Kamerbrief over Voortgang bestuurlijke afspraken zorg voor aangeboren hartafwijkingen",2025-12-15 15:02:26,"d5a796ee-a97d-4a53-8385-8ee1bdb758bc"
"Kamerbrief Antwoorden Kamervragen over het bericht '1 op de 6 Nederlanders heeft stressvol werk, vooral in zorg en onderwijs'","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/12/15/kamerbrief-antwoorden-kamervragen-over-het-bericht-1-op-de-6-nederlanders-heeft-stressvol-werk-vooral-in-zorg-en-onderwijs","Staatssecretaris Nobel (Participatie en Integratie) antwoordt, mede namens de staatssecretaris van Onderwijs, Cultuur en Wetenschap en de minister van Volksgezondheid, Welzijn en Sport op Kamervragen over het bericht '1 op de 6 Nederlanders heeft stressvol werk, vooral in zorg en onderwijs'. De vragen zijn gesteld door het Tweede Kamerlid Dijk (SP).Kamerbrief Antwoorden Kamervragen over het bericht '1 op de 6 Nederlanders heeft stressvol werk, vooral in zorg en onderwijs'",2025-12-15 14:46:09,"8c97d1c3-14e0-476c-981f-49b46cd58fde"
"Kamerbrief over voortgang Werkagenda Aansluiting forensische zorg en reguliere zorg","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/12/15/tk-voortgang-werkagenda-aansluiting-forensische-zorg-en-reguliere-zorg","De staatssecretarissen Rutte (JenV), Tielen (Jeugd, Preventie en Sport) en Pouw-Verweij (Langdurige en Maatschappelijke Zorg) informeren de Tweede Kamer over de gezamenlijke Werkagenda Aansluiting forensische zorg en reguliere zorg. De agenda gaat over de interdepartementale aanpak voor mensen met (risicovol) verward en onbegrepen gedrag.  Kamerbrief over voortgang Werkagenda Aansluiting forensische zorg en reguliere zorg",2025-12-15 14:31:32,"73142ee3-6b6f-41c5-82a2-38ffb53b367b"
"Antwoorden op Kamervragen over landbouwgif in populaire snoepgroenten voor jonge kinderen","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/12/15/antwoorden-op-kamervragen-over-landbouwgif-in-populaire-snoepgroenten-voor-jonge-kinderen","Antwoorden op Kamervragen over landbouwgif in populaire snoepgroenten voor jonge kinderen",2025-12-15 13:51:41,"7c84863a-d079-4ba4-b42b-88b09557b90f"
"Antwoorden op Kamervragen over het risico van resistente schimmels door het gebruik van landbouwgif","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/12/15/antwoorden-op-kamervragen-over-het-risico-van-resistente-schimmels-door-het-gebruik-van-landbouwgif","Antwoorden op Kamervragen over het risico van resistente schimmels door het gebruik van landbouwgif",2025-12-15 12:59:03,"e50c827e-f166-487b-97ea-14a833d44f91"
"Antwoorden op Kamervragen over het bericht ‘Reclame Code Commissie geeft pro life-organisatie ‘stevige tik op de vingers’ vanwege misleidende abortusfolder'","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/12/15/antwoorden-op-kamervragen-over-het-bericht-reclame-code-commissie-geeft-pro-life-organisatie-stevige-tik-op-de-vingers-vanwege-misleidende-abortusfolder","Antwoorden op Kamervragen over het bericht ‘Reclame Code Commissie geeft pro life-organisatie ‘stevige tik op de vingers’ vanwege misleidende abortusfolder'",2025-12-15 11:20:52,"17a6e666-bdcf-41c6-878e-73863dad9f56"
"Kamerbrief over Stand van zaken moties en toezeggingen ggz","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/12/15/kamerbrief-over-stand-van-zaken-moties-en-toezeggingen-ggz","Kamerbrief over Stand van zaken moties en toezeggingen ggz",2025-12-15 10:08:43,"ea8b1faa-641a-4948-b796-fd7b35939d31"
"Beantwoording Kamervragen over ouderenmishandeling","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/12/12/beantwoording-kamervragen-over-ouderenmishandeling","Beantwoording Kamervragen over ouderenmishandeling",2025-12-12 15:06:09,"e067cbb0-be48-4dd2-b317-ec9af924acad"
"Kamerbrief over Feitelijke vragen inzake Najaarsnota VWS 2025 GRT-Regering-VWS-36850- XVI","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/12/12/kamerbrief-over-feitelijke-vragen-inzake-najaarsnota-vws-2025-grt-regering-vws-36850-xvi","Kamerbrief over Feitelijke vragen inzake Najaarsnota VWS 2025 GRT-Regering-VWS-36850- XVI",2025-12-12 15:04:37,"87c20e9f-d1cf-4a24-8a34-5b2a525818e8"
"Beantwoording Kamervragen over het bericht 'Ouderenmishandeling veel te weinig gemeld. Het komt misschien wel vaker voor dan kindermishandeling'","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/12/12/beantwoording-kamervragen-over-het-bericht-ouderenmishandeling-veel-te-weinig-gemeld-het-komt-misschien-wel-vaker-voor-dan-kindermishandeling","Beantwoording Kamervragen over het bericht 'Ouderenmishandeling veel te weinig gemeld. Het komt misschien wel vaker voor dan kindermishandeling'",2025-12-12 15:03:41,"d787942d-3eb3-4bfb-b41d-052cdabe2071"
"Kamerbrief over uitwerking vergoeding in onderzoek","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/12/12/kamerbrief-over-uitwerking-vergoeding-in-onderzoek","Kamerbrief over uitwerking vergoeding in onderzoek",2025-12-12 14:00:40,"d56f8f29-b83c-49d1-ab6f-ca2b6356ca13"
"Kamerbrief over Aanbieden Landelijke nota gezondheidsbeleid 2025 - 2028 - Samen werken aan gezondheid","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/12/12/kamerbrief-over-aanbieden-landelijke-nota-gezondheidsbeleid-2025-2028-samen-werken-aan-gezondheid","Kamerbrief over Aanbieden Landelijke nota gezondheidsbeleid 2025 - 2028 - Samen werken aan gezondheid",2025-12-12 13:48:52,"9b16757b-7ab0-4e46-a437-04ab41743b71"
"Kamerbrief over Verzoek om een reactie op het artikel duizenden patiënten kunnen bij geen andere huisartspraktijk terecht","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/12/12/kamerbrief-over-verzoek-om-een-reactie-op-het-artikel-duizenden-patienten-kunnen-bij-geen-andere-huisartspraktijk-terecht","Kamerbrief over Verzoek om een reactie op het artikel duizenden patiënten kunnen bij geen andere huisartspraktijk terecht",2025-12-12 13:29:14,"38f47c7b-c637-445d-ad73-7a15c57e9cc1"
"Kamerbrief inzake Verzoek om een kabinetsreactie over het bericht dat gemeenten moeders dreigen hun kind af te pakken als ze aankloppen bij de daklozenopvang","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/12/12/kamerbrief-inzake-verzoek-om-een-kabinetsreactie-over-het-bericht-dat-gemeenten-moeders-dreigen-hun-kind-af-te-pakken-als-ze-aankloppen-bij-de-daklozenopvang","Kamerbrief inzake Verzoek om een kabinetsreactie over het bericht dat gemeenten moeders dreigen hun kind af te pakken als ze aankloppen bij de daklozenopvang",2025-12-12 13:12:06,"9d3f0c90-432d-42c5-9e8d-f3036158375e"
"Kamerbrief over aanbieding RIVM-monitor Valpreventie","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/12/12/kamerbrief-over-aanbieding-rivm-monitor-valpreventie","Kamerbrief over aanbieding RIVM-monitor Valpreventie",2025-12-12 13:05:27,"02d01f05-8303-470a-9f75-ce5284dd7fe6"
"Antwoorden op Kamervragen over Verenso ","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/12/12/antwoorden-op-kamervragen-over-verenso","Antwoorden op Kamervragen over Verenso",2025-12-12 12:33:38,"23d32f59-ba92-4487-ba09-afb5a6d923a2"
"Uitstelbrief Kamervragen over het bericht 'Coöperatie Laatste Wil komt met nieuwe levenseindemethode'","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/12/11/uitstelbrief-kamervragen-over-het-bericht-cooperatie-laatste-wil-komt-met-nieuwe-levenseindemethode","Uitstelbrief Kamervragen over het bericht 'Coöperatie Laatste Wil komt met nieuwe levenseindemethode'",2025-12-11 15:40:23,"b538bda3-2f22-4bf3-b276-80dcf6216ec3"
"Kamerbrief over voortgangsrapportage Nationaal Plan Versterking Holocausteducatie","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/12/11/kamerbrief-over-voortgangsrapportage-nationaal-plan-versterking-holocausteducatie","Kamerbrief over voortgangsrapportage Nationaal Plan Versterking Holocausteducatie",2025-12-11 15:32:28,"22f57df8-235f-498b-93d0-b352c0072d00"
"Antwoorden op de vragen van de leden Vliegenthart en Bushoff (beiden GroenLinks-PvdA) over borstkankerscreening","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/12/11/antwoorden-op-de-vragen-van-de-leden-vliegenthart-en-bushoff-beiden-groenlinks-pvda-over-borstkankerscreening","Antwoorden op de vragen van de leden Vliegenthart en Bushoff (beiden GroenLinks-PvdA) over borstkankerscreening",2025-12-11 14:52:46,"70e21067-4b89-4ce7-b8ad-32ff5156c14e"
"Kamerbrief Voortgangsbrief toekomstbestendig stelsel geneesmiddelen","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/12/11/kamerbrief-voortgangsbrief-toekomstbestendig-stelsel-geneesmiddelen","Kamerbrief Voortgangsbrief toekomstbestendig stelsel geneesmiddelen",2025-12-11 14:43:08,"1fc224ae-006f-4761-bfc5-4fa0d8cd82ee"
