"item_title","item_link","item_description","item_pub_date","item_guid"
"Kamerbrief over Spoedverzoek verlenging van de werkingsduur van de Subsidieregeling kwaliteitsimpuls personeel ziekenhuiszorg 2020-2023","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/10/13/kamerbrief-over-spoedverzoek-verlenging-van-de-werkingsduur-van-de-subsidieregeling-kwaliteitsimpuls-personeel-ziekenhuiszorg-2020-2023","Minister Helder (Langdurige Zorg en Sport) stuurt de Tweede Kamer de conceptregeling met wijziging van de Subsidieregeling kwaliteitsimpuls personeel ziekenhuiszorg 2020-2023 door verlenging van de werkingsduur.Kamerbrief over Spoedverzoek verlenging van de werkingsduur van de Subsidieregeling kwaliteitsimpuls personeel ziekenhuiszorg 2020-2023",2023-10-13 15:38:54,"49ff279c-1602-4695-a896-c806285b1ed5"
"Aanbiedingsbrief advies RIVM over Wet publieke gezondheid (Wpg)","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/10/13/kamerbrief-over-aanbiedingsbrief-advies-rivm-m-b-t-wet-publieke-gezondheid-wpg","Minister Kuipers (VWS) stuurt de Tweede Kamer het advies van het RIVM in reactie op de vraag welke maatregelen vanuit epidemiologisch perspectief wenselijk kunnen zijn voor de bestrijding van een A1-infectieziekte.  De Eerste Kamer heeft een afschrift van de brief gekregenAanbiedingsbrief advies RIVM over Wet publieke gezondheid (Wpg)",2023-10-13 15:25:42,"706e2f7c-4e50-4099-99fd-0c92fc8a8667"
"Kamerbrief over wijziging Wet experiment gesloten coffeeshopketen wegens toevoeging 11e gemeente aan experiment","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/10/13/wijziging-van-de-wet-experiment-gesloten-coffeeshopketen-in-verband-met-de-toevoeging-van-een-elfde-gemeente-aan-het-experiment-36279","Minister Kuipers (VWS) informeert de Tweede Kamer over een wijziging van de Wet experiment gesloten coffeeshopketen in verband met de toevoeging van de gemeente Amsterdam, stadsdeel Oost als 11e gemeente aan het experiment. Kamerbrief over wijziging Wet experiment gesloten coffeeshopketen wegens toevoeging 11e gemeente aan experiment",2023-10-13 15:12:54,"c6d0b0bc-0c17-4d65-8601-58feea5d6a5b"
"Kamerbrief met reactie op verzoek over kapitaallasten met uitsplitsing in cure en care","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/10/13/kamerbrief-over-verzoek-om-een-brief-over-kapitaallasten-uitgesplitst-in-cure-en-care","Minister Helder (Langdurige Zorg en Sport) reageert op een verzoek om een brief over het onderwerp kapitaallasten met een uitsplitsing naar de Cure en de Care. De vaste Kamercommissie voor Volksgezondheid, Welzijn en Sport (VWS) heeft het verzoek ingediend.Kamerbrief met reactie op verzoek over kapitaallasten met uitsplitsing in cure en care",2023-10-13 15:09:53,"aef89fe2-d8f9-442d-b012-059badcdedd1"
"Nota van Wijziging Wet experiment gesloten coffeeshopketen wegens toevoeging 11e gemeente aan experiment","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/10/13/nota-van-wijziging-van-de-wet-experiment-gesloten-coffeeshopketen-in-verband-met-de-toevoeging-van-een-elfde-gemeente-aan-het-experiment","Wijziging van de Wet experiment gesloten coffeeshopketen in verband met de toevoeging van een 11e gemeente aan het experiment.Nota van Wijziging Wet experiment gesloten coffeeshopketen wegens toevoeging 11e gemeente aan experiment",2023-10-13 15:07:47,"3b3c387e-6c90-45f5-9ea6-e4a73e213d90"
"Kamerbrief over  oprichting privaatrechtelijke rechtspersoon NewCo (PALLAS-project)","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/10/13/kamerbrief-over-reactie-so-inzake-pallas-oprichting-privaatrechtelijke","Minister Kuipers (VWS) stuurt de Tweede Kamer een reactie op vragen over het voornemen tot oprichting van de privaatrechtelijke rechtspersoon NewCo (PALLAS-project). De vragen zijn van de vaste commissie voor Volksgezondheid, Welzijn en Sport.Kamerbrief over  oprichting privaatrechtelijke rechtspersoon NewCo (PALLAS-project)",2023-10-13 15:04:31,"a9913da4-b9fb-404a-a7c9-202e431b635a"
"Kamerbrief over Voortgangsbrief aanbevelingen ‘Schaduwdansen’","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/10/12/kamerbrief-over-voortgangsbrief-aanbevelingen-schaduwdansen","Minister Helder (Langdurige Zorg en Sport), minister Dijkgraaf en staatssecretaris Uslu (beide OCW) informeren de Tweede Kamer op hoofdlijnen over de voortgang van de opvolging van de aanbevelingen uit het rapport ‘Schaduwdansen’.Kamerbrief over Voortgangsbrief aanbevelingen ‘Schaduwdansen’",2023-10-13 07:08:07,"1fa64be6-2cbf-4e71-8c7f-4eb434341159"
"Kamerbrief over Aanbieding IGJ Jaarrapportage Wafz 2022","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/10/12/kamerbrief-over-aanbieding-igj-jaarrapportage-wafz-2022","Kamerbrief over Aanbieding IGJ Jaarrapportage Wafz 2022",2023-10-12 13:59:40,"ece90fc5-a714-42cc-a837-8f1265060440"
"Kamerbrief omgang met controversieel verklaarde VWS-stukken","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/10/11/kamerbrief-over-verzoek-inzake-controversieel-verklaarde-vws-stukken","Minister Kuipers, staatssecretaris Van Ooijen (beiden VWS) en minister Helder (Langdurige Zorg en Sport) informeren de Tweede Kamer hoe zij omgaan met stukken van het ministerie van Volksgezondheid, Welzijn en Sport (VWS) die de Tweede Kamer controversieel heeft verklaard.Kamerbrief omgang met controversieel verklaarde VWS-stukken",2023-10-11 13:22:16,"1a40b4c8-8491-43cf-954f-9e27efe63a7c"
"Kamerbrief over ontwikkeling Integriteitscentrum sport","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/10/11/kamerbrief-over-integriteitscentrum-sport","Minister Helder (Langdurige Zorg en Sport) informeert de Tweede Kamer over het belang van een veilige en integere sportsector, de ontwikkeling van een onafhankelijk integriteitscentrum en de consequenties van de uitkomsten van de DPIA van NOC*NSF.Kamerbrief over ontwikkeling Integriteitscentrum sport",2023-10-11 12:23:37,"cee8e46d-e35f-491e-8b8d-cb84ec318783"
"Antwoorden op Kamervragen over financiële problemen ziekenhuis HMC","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/10/10/kamervragen-over-het-bericht-dat-het-ziekenhuis-hmc-in-financiele-problemen-verkeert","Minister Kuipers (VWS) geeft antwoord op vragen over het bericht dat het ziekenhuis HMC in financiële problemen verkeert. Het Tweede Kamerlid Dijk (SP) heeft deze vragen gesteld.Antwoorden op Kamervragen over financiële problemen ziekenhuis HMC",2023-10-11 11:25:27,"9f738a89-142e-4e66-ba6d-c3ba129be1f6"
