"item_title","item_link","item_description","item_pub_date","item_guid"
"Kamerbrief over Besluit COVID-19-vaccinatieronde voor specifieke doelgroepen in het najaar van 2023","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/07/05/kamerbrief-over-besluit-covid-19-vaccinatieronde-voor-specifieke-doelgroepen-in-het-najaar-van-2023","Kamerbrief over Besluit COVID-19-vaccinatieronde voor specifieke doelgroepen in het najaar van 2023",2023-07-05 10:43:45,"f824decc-3015-42e0-8c46-5719dd431e64"
"Antwoorden op Kamervragen over het vrijgeven van CBS-data met betrekking tot de doodsoorzakenregistratie tijdens de coronacrisis ","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/07/05/antwoorden-op-kamervragen-over-het-vrijgeven-van-cbs-data-met-betrekking-tot-de-doodsoorzakenregistratie-tijdens-de-coronacrisis","Minister Kuipers (VWS) geeft antwoord op vragen over het vrijgeven van CBS-data met betrekking tot de doodsoorzakenregistratie tijdens de coronacrisis. Het Tweede Kamerlid Van Haga (Groep Van Haga) heeft de vragen gesteld.Antwoorden op Kamervragen over het vrijgeven van CBS-data met betrekking tot de doodsoorzakenregistratie tijdens de coronacrisis",2023-07-05 10:25:21,"41c2c839-054a-4d08-aebc-58d26e737b30"
"Kamerbrief voortgang Professionals voor Maatwerk Multiproblematiek","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/07/04/kamerbrief-voortgang-professionals-voor-maatwerk-multiproblematiek","Minister Schouten (Armoedebeleid, Participatie en Pensioenen) deelt een evaluatie van het functioneren van het Landelijk Maatwerkloket Multiproblematiek met de Tweede Kamer. Ook gaat de minister in op de structurele inbedding van Professionals voor Maatwerk Multiproblematiek (PMM). PMM dient als landelijke hulpstructuur voor complexe multiproblematiek in het sociaal domein.Kamerbrief voortgang Professionals voor Maatwerk Multiproblematiek",2023-07-05 10:20:14,"f4941f62-8d67-4858-83f7-4658d82f5687"
"Kamerbrief over Inbreng schriftelijk overleg over Afstel GVS-modernisering","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/07/05/kamerbrief-over-inbreng-schriftelijk-overleg-over-afstel-gvs-modernisering","Kamerbrief over Inbreng schriftelijk overleg over Afstel GVS-modernisering",2023-07-05 10:15:13,"58aab110-0881-4d6f-8b41-7872e1729dcb"
"Kamerbrief over Ontwikkelingen voedselveiligheidsbeleid","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/07/05/kamerbrief-over-ontwikkelingen-voedselveiligheidsbeleid","Kamerbrief over Ontwikkelingen voedselveiligheidsbeleid",2023-07-05 10:15:03,"47295d11-ae92-4c66-9b3a-a1a724195b32"
"Kamerbrief over Kapitaallasten umc’s","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/07/05/kamerbrief-over-kapitaallasten-umc-s","Kamerbrief over Kapitaallasten umc’s",2023-07-05 09:49:23,"fd7e6111-f1a8-4397-be50-f67fdf9a7e8b"
"Kamerbrief over het geneesmiddel Minjuvi ","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/07/04/kamerbrief-over-prijsonderhandelingen-minjuvi","Minister Kuipers (VWS) informeert de Tweede Kamer erover dat het geneesmiddel Minjuvi niet wordt opgenomen in het basispakket voor de zorgverzekering. Kamerbrief over het geneesmiddel Minjuvi",2023-07-05 08:47:09,"7b945d96-c9c8-4149-b350-194c69d0fe10"
"Kamerbrief over PFAS-onderzoeksprogramma","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/07/04/kamerbrief-over-pfas-onderzoeksprogramma","Kamerbrief over PFAS-onderzoeksprogramma",2023-07-05 08:18:15,"279431d9-afac-4c56-8798-6d65df1b2492"
"Kamerbrief met beleidsreactie op rapport Deel en Verbind (Commissie Versterking kennis geschiedenis voormalig Nederlands-Indië)","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/07/04/kamerbrief-over-beleidsreactie-op-het-rapport-deel-en-verbind-nederland-nederlands-indie-indonesie-van-de-commissie-versterking-kennis-geschiedenis-voormalig-nederlands-indie","Staatssecretaris Van Ooijen (VWS) geeft de Tweede Kamer een beleidsreactie op het rapport Deel en Verbind van de Commissie Versterking kennis geschiedenis voormalig Nederlands-Indië.Kamerbrief met beleidsreactie op rapport Deel en Verbind (Commissie Versterking kennis geschiedenis voormalig Nederlands-Indië)",2023-07-05 07:21:49,"b40d6ee5-4d2f-4f60-8621-e57b1a844466"
"Antwoorden op Kamervragen (VSO) over NZa-advies structurele bekostiging meer tijd voor de patiënt","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/07/03/kamerbrief-over-so-inzake-nza-advies-structurele-bekostiging-meer-tijd-voor-de-patient","Minister Kuipers (VWS) geeft antwoord op vragen over de brief over het NZa-advies over structurele bekostiging van meer tijd voor de patiënt (MTVP) in de huisartsenzorg. De vaste Tweede Kamercommissie voor Volksgezondheid, Welzijn en Sport heeft de vragen gesteld. Antwoorden op Kamervragen (VSO) over NZa-advies structurele bekostiging meer tijd voor de patiënt",2023-07-04 17:23:46,"94b54fcc-bb43-45eb-882c-064f6f22dd9f"
"Antwoorden op Kamervragen over de gezondheidskosten van het eten van vlees","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/07/04/antwoorden-op-kamervragen-over-de-gezondheidskosten-van-het-eten-van-vlees","Staatssecretaris Van Ooijen (VWS) beantwoordt vragen over de gezondheidskosten van het eten van vlees. De vragen zijn van de Kamerleden Van Esch (PvdD) en Akerboom (PvdD).Antwoorden op Kamervragen over de gezondheidskosten van het eten van vlees",2023-07-04 15:42:00,"ed26a649-d68e-4009-b626-71932eec9229"
"Kamerbrief meten schadelijke stoffen in sigarettenrook","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/07/04/kamerbrief-over-resultaten-tnco-metingen","Staatssecretaris Van Ooijen (VWS) informeert de Tweede Kamer over de stand van zaken rond ‘sjoemelsigaretten’. Met ‘sjoemelsigaretten’ worden filtersigaretten bedoeld die volgens de meetmethode in de Europese tabaksproductenrichtlijn voldoen aan de maximumuitstoot voor giftige en kankerverwekkende stoffen, maar niet voldoen als er een andere meetmethode wordt gebruikt die veel realistischer het roken van een sigaret nabootst.Kamerbrief meten schadelijke stoffen in sigarettenrook",2023-07-04 14:32:59,"5200723a-63ac-4c82-a7de-45d9c3b581ef"
"Antwoorden op Kamervragen over bericht ‘Ouders eisen verbod op autismebehandeling voor kinderen’","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/07/04/antwoorden-op-kamervragen-over-het-bericht-ouders-eisen-verbod-op-autismebehandeling-voor-kinderen","Staatssecretaris Van Ooijen (VWS) geeft antwoord op vragen over het bericht ‘Ouders eisen verbod op autismebehandeling voor kinderen’. De Tweede Kamerleden Tielen, Paul en Verkuijlen (allen VVD) hebben deze vragen gesteld.Antwoorden op Kamervragen over bericht ‘Ouders eisen verbod op autismebehandeling voor kinderen’",2023-07-04 14:25:43,"9e101102-507e-47d4-a912-2044e8a6dfb9"
"Kamerbrief over appreciatie gewijzigde moties debat hervormingen jeugdzorg","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/07/04/kamerbrief-over-appreciatie-gewijzigde-moties-debat-hervormingen-jeugdzorg","Kamerbrief over appreciatie gewijzigde moties debat hervormingen jeugdzorg",2023-07-04 12:39:48,"fd3e97de-5a07-4fec-bcc2-185c4d7bd12b"
"Antwoorden op Kamervragen over het bericht ‘Miljoenen voor actieplan dakloosheid dreigen niet juist te worden uitgegeven: ‘Schandalig’’ ","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/07/04/antwoorden-op-kamervragen-over-het-bericht-miljoenen-voor-actieplan-dakloosheid-dreigen-niet-juist-te-worden-uitgegeven-schandalig","Antwoorden op Kamervragen over het bericht ‘Miljoenen voor actieplan dakloosheid dreigen niet juist te worden uitgegeven: ‘Schandalig’’",2023-07-04 12:16:05,"6865c2b5-e881-43e7-a60f-4262cb415bb6"
"Antwoorden op Kamervragen over bericht Mindervaliden wachten soms maanden op reparatie rolstoel","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/07/04/antwoorden-op-kamervragen-over-het-bericht-mindervaliden-wachten-soms-maanden-op-reparatie-rolstoel-al-2-5-jaar-bezig","Staatssecretaris Van Ooijen (VWS) geeft antwoord op vragen over het bericht Mindervaliden wachten soms maanden op reparatie rolstoel: Al 2,5 jaar bezig. Het Tweede Kamerlid Werner (CDA) heeft de vragen gesteld.Antwoorden op Kamervragen over bericht Mindervaliden wachten soms maanden op reparatie rolstoel",2023-07-04 11:52:29,"488085f6-ea74-4f5e-bf03-924752ba007d"
"Kamerbrief over afschrift brief TK Beantwoording schriftelijk overleg inzake beleidsreactie evaluatierapport Wvggz en Wzd","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/07/04/kamerbrief-over-afschrift-brief-tk-beantwoording-schriftelijk-overleg-inzake-beleidsreactie-evaluatierapport-wvggz-en-wzd","Kamerbrief over afschrift brief TK Beantwoording schriftelijk overleg inzake beleidsreactie evaluatierapport Wvggz en Wzd",2023-07-04 11:26:46,"baad38a5-c0fa-4b51-9499-06f540ac3c00"
"[Ingetrokken] Kamerbrief over afschrift brief TK Beantwoording schriftelijk overleg inzake beleidsreactie evaluatierapport Wvggz en Wzd","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/07/04/kamerbrief-over-afschrift-brief-tk-beantwoording-schriftelijk-overleg-inzake-beleidsreactie-evaluatierapport-wvggz-en-wzd%5B2%5D","[INGETROKKEN]",2023-07-04 11:19:04,"497de71c-bb1e-4bc3-b3ca-3e6713d8cef3"
"Kamerbrief over reactie CBG op verzoek minister over indeling van bepaalde zelfzorggeneesmiddelen","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/07/04/kamerbrief-over-reactie-cbg-op-verzoek-minister-betreffende-de-indeling-van-bepaalde-zelfzorggeneesmiddelen","Minister Kuipers (VWS) stuurt de Tweede Kamer een brief over de reactie van CBG op het verzoek van de minister over de indeling van bepaalde zelfzorggeneesmiddelen. De Eerste Kamer heeft eenzelfde brief gekregenKamerbrief over reactie CBG op verzoek minister over indeling van bepaalde zelfzorggeneesmiddelen",2023-07-04 10:23:17,"cf22b1f2-fdf3-4b1f-a76b-ad1ce2f29319"
"Kamerbrief voortgang beschikbaarheid medische producten","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/07/04/kamerbrief-over-voortgang-beschikbaarheid-medische-producten","Minister Kuipers (VWS) informeert de Tweede Kamer over de stand van zaken van de aanpak van tekorten aan medische producten, waaronder medicijnen.Kamerbrief voortgang beschikbaarheid medische producten",2023-07-04 09:58:43,"571807fe-aae7-4d94-b5fa-08020d1db2a3"
