"item_title","item_link","item_description","item_pub_date","item_guid"
"Antwoorden Kamervragen over Leidraad omgang met wilde vogels en vogelgriep","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/01/31/beantwoording-vragen-schriftelijk-overleg-inzake-de-leidraad-omgang-met-wilde-vogels-met-vogelgriep-en-andere-vogelgrieponderwerpen","Minister Adema (LNV) geeft antwoord op vragen over de Kamerbrief 'Leidraad omgang met wilde vogels met vogelgriep en andere vogelgrieponderwerpen' van 30 november 2022. De vragen zijn gesteld tijdens het Schriftelijk Overleg.",2023-01-31 14:46:00,"81d9a761-f697-4042-a3c9-9aa24cd609c2"
"Antwoorden op Kamervragen over kabinetsreactie op uitkomst overleg over maatregelen voor reizigers China","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/01/31/antwoorden-op-kamervragen-over-de-kabinetsreactie-terugkoppeling-ipcr-en-vervolgproces-ingezonden-op-10-januari-2023","Minister Kuipers (VWS) geeft antwoord op vragen over de Kamerbrief uitkomst overleg over maatregelen voor reizigers uit China. Het Tweede Kamerlid Tielen (VVD) heeft de vragen gesteld.",2023-01-31 13:17:00,"06940310-f1e2-4ed1-a2fb-1e5fcaeaa19d"
"Antwoorden op Kamervragen over testverplichting reizigers uit China","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/01/31/kamerbrief-over-vragen-nav-de-besluitvorming-van-het-kabinet-omtrent-de-epidemiologische-situatie-in-china","Minister Kuipers (VWS) geeft antwoord op vragen over de verplichting voor reizigers uit China om een negatief testresultaat te laten zien. De PvdD-fractie in de Eerste Kamer heeft deze vragen gesteld.",2023-01-31 13:14:00,"1c253e5d-4ef5-4c13-981b-a9c33ba0286b"
"Kamerbrief over Schriftelijk Overleg rapport ‘onderzoek Backpay-regeling weduwen’","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/01/31/kamerbrief-over-schriftelijk-overleg-so-inzake-rapport-onderzoek-backpay-weduwen","Staatssecretaris Van Ooijen (VWS) informeert de Tweede Kamer over het Schriftelijk Overleg (SO) over het rapport ‘onderzoek Backpay-regeling weduwen’.",2023-01-31 12:50:00,"2c41f4c5-24e2-4f26-8c9e-1b1094eb0d7e"
"Antwoorden op Kamervragen over het bericht in Trouw over het gebrek aan landelijk overzicht van de wachttijden in de jeugdzorg","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/01/31/antwoorden-op-kamervragen-over-het-bericht-in-trouw-over-het-gebrek-aan-landelijk-overzicht-van-de-wachttijden-in-de-jeugdzorg","Staatssecretaris Van Ooijen (VWS) geeft antwoord op vragen over het bericht in Trouw over het gebrek aan landelijk overzicht van de wachttijden in de jeugdzorg. Het Tweede Kamerlid Raemakers (D66) heeft de vragen gesteld.",2023-01-31 12:40:00,"cff6faa3-72ae-49bd-97ec-57ccfe68bb1d"
"Antwoorden op Kamervragen over beleidsprogramma pandemische paraatheid","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/01/30/kamerbrief-over-beleidsprogramma-pandemische-paraatheid","Minister Kuipers (VWS) stuurt zijn antwoorden op vragen over het beleidsprogramma pandemische paraatheid. Dit gaat over voorbereiding op de mogelijke uitbraak van infectieziekten. De vragen zijn gesteld door Eerste Kamerleden van de fracties van PVV en PvdD in de Eerste Kamercommissies voor JenV, VWS, en Binnenlandse Zaken en Hoge Colleges van Staat/Algemene Zaken en Huis van de Koning (BiZa/AZ).",2023-01-30 15:00:00,"348ef635-4047-46a9-bf16-ec928ffcba5f"
"Antwoorden op Kamervragen over bericht Duizenden ouderen hebben acuut verpleeghuisbed nodig, tekort groeit snel","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/01/30/antwoorden-op-kamervragen-over-het-bericht-duizenden-ouderen-hebben-acuut-verpleeghuisbed-nodig-tekort-groeit-snel","Minister Helder (Langdurige Zorg en Sport) geeft antwoord op vragen over het bericht 'Duizenden ouderen hebben acuut verpleeghuisbed nodig, tekort groeit snel'. Het Tweede Kamerlid Werner (CDA) heeft de vragen gesteld.",2023-01-30 14:50:00,"6010326a-f6d9-47f8-856f-9eb20dd2e158"
"Antwoorden op Kamervragen over berichtgeving drukte in ziekenhuizen door griepepidemie","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/01/30/antwoorden-op-kamervragen-over-de-berichtgeving-over-de-drukte-in-de-ziekenhuizen-als-gevolg-van-de-griepepidemie","Minister Kuipers (VWS) geeft antwoord op vragen over de drukte in de ziekenhuizen door de griepepidemie. Het Tweede Kamerlid Van Haga (Groep-Van Haga) heeft de vragen gesteld.",2023-01-30 14:31:00,"c8f3b5e4-23df-4113-81da-2ce910407034"
"Antwoorden op Kamervragen over 1300 meldingen over onveiligheid van papieren rietjes bij de NVWA","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/01/30/antwoorden-op-kamervragen-over-1300-meldingen-over-onveiligheid-van-papieren-rietjes-bij-de-nvwa","Minister Kuipers (VWS) geeft antwoord op vragen over 1300 meldingen over onveiligheid van papieren rietjes bij de NVWA. Het Tweede Kamerlid Agema (PVV) heeft de vragen gesteld.",2023-01-30 14:28:00,"9dd3eec0-01d2-4eda-b3dc-4d6f3a4fb3da"
"Antwoorden op Kamervragen over Wob-besluit Data Protection Impact Assessment (DPIA)","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/01/30/antwoorden-op-kamervragen-over-het-wob-besluit-data-protection-impact-assessment-dpia","Minister Kuipers (VWS) geeft antwoord op vragen over het Wob-besluit Data Protection Impact Assessment (DPIA). Het Tweede Kamerlid Van Houwelingen (FvD) heeft de vragen gesteld.",2023-01-30 14:23:00,"85b0f8d4-d10a-4e1c-9da8-7003f26f48ff"
