"item_title","item_link","item_description","item_pub_date","item_guid"
"Uitstelbrief antwoorden Kamervragen over de bestrijding van desinformatie door de denktank Desinformatie","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/05/17/uitstelbrief-antwoorden-kamervragen-over-de-bestrijding-van-desinformatie-door-de-denktank-desinformatie","Staatssecretaris Van Ooijen (VWS) meldt dat de antwoorden op vragen van de leden Pouw-Verweij (JA21) en Omtzigt (Lid Omtzigt) over de bestrijding van desinformatie door de denktank Desinformatie later komen dan gebruikelijk",2023-05-17 10:48:01,"53b483fd-878d-4dd8-a4ad-8722607d60bb"
"Slotwet ministerie van Volksgezondheid, Welzijn en Sport 2022","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/05/17/slotwet-volksgezondheid-welzijn-en-sport-2022","Dit wetsvoorstel brengt voor het jaar 2022 wijzigingen aan in de begrotingsstaat van het ministerie van Volksgezondheid, Welzijn en Sport (hoofdstuk XVI van de Rijksbegroting).",2023-05-17 08:15:00,"7ed79f54-d148-4edd-ac22-7fed3c660b47"
"Memorie van toelichting slotwet ministerie van Volksgezondheid, Welzijn en Sport 2022","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/05/17/memorie-van-toelichting-slotwet-volksgezondheid-welzijn-en-sport-2022","Toelichting op het wetsvoorstel met wijzigingen voor het jaar 2022 in de begrotingsstaat van het ministerie van Volksgezondheid, Welzijn en Sport (hoofdstuk XVI van de Rijksbegroting).",2023-05-17 08:15:00,"613ba293-89cd-410e-8f06-fe78abe50223"
"Kamerbrief over achterbanconsultatie Hervormingsagenda Jeugd van start","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/05/17/kamerbrief-over-achterbanconsultatie-hervormingsagenda-jeugd-van-start","Staatssecretaris Van Ooijen (VWS) informeert de Tweede Kamer over het verdere proces en de inhoud van de Hervormingsagenda Jeugd. Een gelijkluidende brief is naar de Eerste Kamer verstuurd.",2023-05-17 07:04:00,"e9bc49e0-76aa-43f5-aef2-50da425186aa"
"Antwoorden op Kamervragen over berichten over schermtijd","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/05/16/antwoorden-op-kamervragen-over-berichten-over-schermtijd","Staatssecretaris Van Ooijen (VWS) geeft antwoord op vragen over berichten over schermtijd. De Tweede Kamerleden Dekker-Abdulaziz en Van der Laan (beiden D66) hebben de vragen gesteld. ",2023-05-16 11:06:00,"71576441-a619-4a61-8e83-919c6da9357e"
"Antwoorden op Kamervragen over voortgang kabinetsdoelstellingen voor 2030","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/05/16/antwoorden-op-kamervragen-over-de-voortgang-van-de-kabinetsdoelstellingen-voor-2030","Staatssecretaris Van Ooijen (VWS) geeft antwoord op vragen over de voortgang van de kabinetsdoelstellingen voor 2030. De Tweede Kamerleden Klaver (GroenLinks), Kuiken (PvdA), Ouwehand (PvdD), Azarkan (Denk), Dassen (Volt) en Simons (BIJ1) hebben de vragen gesteld.",2023-05-16 11:04:00,"100607f3-363e-4d89-bd70-4667dd1d8b94"
"Antwoorden Kamervragen over het bericht over fietsen en auto's in de wijk van de toekomst","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/05/15/beantwoording-kamervragen-over-het-bericht-dat-in-de-wijk-van-de-toekomst-plek-is-voor-10-000-mensen-21-500-fietsen-en-0-auto-s","Minister Harbers (IenW) geeft antwoorden op Kamervragen naar aanleiding van het bericht 'De wijk van de toekomst: plek voor 10.000 mensen, 21.500 fietsen en 0 auto’s op straat'. De Tweede Kamerleden Koerhuis en Peter de Groot (beiden VVD) hadden de vragen gesteld.",2023-05-15 17:00:00,"4d398bcf-98f8-4143-a201-8b8140c7f233"
"Kamerbrief met reactie op motie over organisatie sport-hoofdtoernooien en mensenrechten","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/05/15/kamerbrief-inzake-motie-over-voorkomen-dat-hoofdtoernooien-georganiseerd-worden-in-landen-die-zich-niets-gelegen-laten-liggen-aan-fundamentele-mensenrechten","Minister Hoekstra (BZ) stuurt de Tweede Kamer zijn reactie op een motie over de organisatie van sporthoofdtoernooien in landen die zich in wetgeving en dagelijkse praktijk niets gelegen laten liggen aan fundamentele mensenrechten. De motie is ingediend door de Tweede Kamerleden Ceder (CU) en Jasper van Dijk (SP). ",2023-05-15 14:05:00,"b47af500-e2aa-4842-b840-abae7e218d9b"
"Kamerbrief bij aanbieding rapport over Mesh-implantaten","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/05/15/kamerbrief-over-rapport-labonderzoeksrapport-rivm-naar-mesh-implantaten","Minister Kuipers (VWS) stuurt de Tweede Kamer een brief bij de aanbieding van een rapport over een onderzoek van het Rijksinstituut voor Volksgezondheid en Milieu (RIVM) naar Mesh-implantaten (onderzoek naar bekkenbodemmatjes).",2023-05-15 12:30:00,"5ceccd37-5a93-4b34-a38c-12b4812e4ce0"
"Antwoorden op Kamervragen over informatie voorkennis van vaccinatieschade bij Pfizer en Nederlandse overheid","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/05/15/antwoorden-op-kamervragen-over-informatie-over-voorkennis-over-vaccinatieschade-bij-pfizer-en-de-nederlandse-overheid","Minister Kuipers (VWS) geeft antwoord op vragen over informatie van voorkennis over vaccinatieschade bij Pfizer en de Nederlandse overheid. Het Tweede Kamerlid Van Haga (Groep Van Haga) heeft de vragen gesteld.",2023-05-15 11:11:00,"617297b0-adbd-4e30-9f2d-b3669ef6e8fa"
