"item_title","item_link","item_description","item_pub_date","item_guid"
"Kamerbrief reactie op motie over rechtmatigheid uitgaven","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/06/30/kamerbrief-over-appreciatie-gewijzigde-motie-van-houwelingen-over-ervoor-zorgen-dat-uitgaven-behorende-bij-nieuwe-beleidsvoornemens-rechtmatig-worden-vormgegeven","Minister Kuipers (VWS) reageert op de gewijzigde motie-Van Houwelingen. Deze motie gaat over ervoor zorgen dat uitgaven behorende bij nieuwe beleidsvoornemens rechtmatig worden vormgegeven.Kamerbrief reactie op motie over rechtmatigheid uitgaven",2023-06-30 14:59:43,"0746195b-31fb-4707-997b-7dd10fc3294b"
"Antwoorden op Kamervragen over de groeiende rol van private equity in de zorg","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/06/30/antwoorden-op-kamervragen-over-de-groeiende-rol-van-private-equity-in-de-zorg","Minister Kuipers (VWS) beantwoordt vragen over de groeiende rol van private equity in de zorg. De vragen zijn van het Kamerlid Bushoff (PvdA).Antwoorden op Kamervragen over de groeiende rol van private equity in de zorg",2023-06-30 14:58:48,"750f28d3-8a4e-4096-9104-e87c4fc335cd"
"Kamerbrief over Stand van zakenbrief moties en toezeggingen zomerreces 2023","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/06/30/kamerbrief-over-stand-van-zakenbrief-moties-en-toezeggingen-zomerreces-2023","Kamerbrief over Stand van zakenbrief moties en toezeggingen zomerreces 2023",2023-06-30 14:56:50,"df595ad8-8233-4904-8949-5998f999aaab"
"Kamerbrief over de positie van patiënten en cliënten binnen het zorgsysteem ","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/06/30/kamerbrief-over-reactie-inzake-de-petitie-meer-geld-voor-patienten-clienten-en-gehandicaptenorganisaties-d-d-9-mei-2023-en-so-over-kamerbrief-over-versterking-van-de-positie-van-patienten-en-clienten-binnen-het-zorgsysteem","Minister Helder (Langdurige Zorg en Sport) Helder reageert op vragen en opmerkingen over de brief over de versterking van de positie van patiënten en cliënten binnen het zorgsysteem en de nieuwe subsidieregeling voor patiënten- en gehandicaptenorganisaties 2024-2028. De vragen zijn van de vaste commissie voor Volksgezondheid, Welzijn en Sport. Tevens reageert zij op de petitie ‘Meer geld voor patiënten-, cliënten-, en gehandicaptenorganisaties’ van Patiëntenfederatie Nederland, MIND en Ieder(in). Kamerbrief over de positie van patiënten en cliënten binnen het zorgsysteem",2023-06-30 14:43:10,"4bc55dc6-7ad8-41d6-b81f-34d989db5656"
"Kamerbrief over brief Nationaal Actieplan Dakloosheid en beschermd wonen","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/06/30/kamerbrief-over-brief-nationaal-actieplan-dakloosheid-en-beschermd-wonen","Kamerbrief over brief Nationaal Actieplan Dakloosheid en beschermd wonen",2023-06-30 14:35:13,"a051b040-f95a-4321-8f0a-2386fc124f59"
"Antwoorden op Kamervragen over het bericht 'Cliënten ggz stappen boos uit overleg: ‘Plan dataverzameling schendt privacy’'","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/06/30/antwoorden-op-kamervragen-over-het-bericht-clienten-ggz-stappen-boos-uit-overleg-plan-dataverzameling-schendt-privacy","Antwoorden op Kamervragen over het bericht 'Cliënten ggz stappen boos uit overleg: ‘Plan dataverzameling schendt privacy’'",2023-06-30 14:24:57,"abd0e19b-131a-4fc7-9ad2-713f4fc4a452"
"Kamerbrief over voorhang ontwerpbesluit tranchering eigen risico medisch-specialistische zorg","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/06/30/kamerbrief-over-voorhang-ontwerpbesluit-tranchering-eigen-risico-medisch-specialistische-zorg","Minister Kuipers (VWS) biedt de Eerste en Tweede Kamer voorhang ontwerpbesluit tranchering eigen risico medisch-specialistische zorg aan De Eerste Kamer heeft eenzelfde brief gekregenKamerbrief over voorhang ontwerpbesluit tranchering eigen risico medisch-specialistische zorg",2023-06-30 13:33:55,"4193b626-4b93-4b87-a93a-99b54a53ac3e"
"Aanbiedingsbrief antwoorden Kamervragen over subsidieregeling intergenerationeel wonen","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/06/29/kamerbrief-over-so-looptijd-subsidieregeling-intergenerationeel-wonen","Minister Helder (Langdurige Zorg en Sport) stuurt de antwoorden op vragen over de subsidieregeling intergenerationeel wonen naar de Tweede Kamer.Aanbiedingsbrief antwoorden Kamervragen over subsidieregeling intergenerationeel wonen",2023-06-30 13:15:27,"08c607d1-c437-45df-86fa-525f82f204b4"
"Kamerbrief reactie op onderzoek regio-indelingen zorg en welzijn","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/06/29/onderzoek-naar-regio-indelingen-in-zorg-en-welzijn","Minister Kuipers (VWS) stuurt de Tweede Kamer het rapport ‘Regio-indelingen zorg en welzijn: een onderzoek naar congruentie, effectiviteit en legitimatie’. Ook reageert de minister op het rapport.Kamerbrief reactie op onderzoek regio-indelingen zorg en welzijn",2023-06-29 16:07:45,"c72a4f3b-572d-43d8-b6a2-e492ead9c4a1"
"Kamerbrief structurele versterking pandemische paraatheid publieke gezondheid en infectieziektebestrijding","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/06/29/kamerbrief-over-structurele-versterkingen-van-de-pandemische-paraatheid-van-publieke-gezondheid-en-infectieziektebestrijding","Minister Kuipers (VWS) informeert de Tweede Kamer over het pakket aan maatregelen en structurele investeringen waarmee de publieke gezondheidszorg en infectieziektebestrijding zal worden versterkt. Ook bespreekt de minister enkele andere onderwerpen rond infectieziektebestrijding en pandemische paraatheid.Kamerbrief structurele versterking pandemische paraatheid publieke gezondheid en infectieziektebestrijding",2023-06-29 15:56:33,"9c7b498b-5a72-4821-90ab-673d9f6a82bd"
"Antwoorden op Kamervragen over de gevolgen van de coronacrisis en -maatregelen op het gezondheidsstelsel ","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/06/29/antwoorden-op-kamervragen-over-de-gevolgen-van-de-coronacrisis-en-maatregelen-op-het-gezondheidsstelsel","Minister Kuipers (VWS) beantwoordt vragen over de gevolgen van de coronacrisis en -maatregelen op het gezondheidsstelsel.Antwoorden op Kamervragen over de gevolgen van de coronacrisis en -maatregelen op het gezondheidsstelsel",2023-06-29 15:29:14,"bf253127-6c4d-4459-a7bc-0e023f1f1a31"
"Kamerbrief over Stand van zaken project ‘Vermindering mijding van mondzorg om financiële redenen’","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/06/29/kamerbrief-over-stand-van-zaken-project-vermindering-mijding-van-mondzorg-om-financiele-redenen","Kamerbrief over Stand van zaken project ‘Vermindering mijding van mondzorg om financiële redenen’",2023-06-29 15:27:20,"ed43c9c9-404f-4ccd-8c18-56be2e5d259c"
"Antwoorden op Kamervragen over het nieuws dat te veel Nederlanders niet naar de tandarts gaan omdat ze het niet kunnen betalen ","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/06/29/antwoorden-op-kamervragen-over-het-nieuws-dat-te-veel-nederlanders-niet-naar-de-tandarts-gaan-omdat-ze-het-niet-kunnen-betalen","Antwoorden op Kamervragen over het nieuws dat te veel Nederlanders niet naar de tandarts gaan omdat ze het niet kunnen betalen",2023-06-29 15:16:18,"8753e729-b796-4d47-aef1-e376985c1df9"
"Aanbiedingsbrief memorie van antwoord wetsvoorstel bevorderen samenwerking en rechtmatige zorg","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/06/29/kamerbrief-over-aanbieden-memorie-van-antwoord-bij-de-wet-bevorderen-samenwerking-en-rechtmatige-zorg-35-515","Minister Helder (Langdurige Zorg en Sport) stuurt de Eerste Kamer de memorie van antwoord over het wetsvoorstel Wet bevorderen samenwerking en rechtmatige zorg.Aanbiedingsbrief memorie van antwoord wetsvoorstel bevorderen samenwerking en rechtmatige zorg",2023-06-29 14:40:11,"9c76ab70-7752-4f6a-918c-cec51142a52a"
"Memorie van antwoord wetsvoorstel bevorderen samenwerking en rechtmatige zorg","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/06/29/memorie-van-antwoord","Minister Helder (Langdurige Zorg en Sport) geeft antwoord op vragen over het wetsvoorstel Wet bevorderen samenwerking en rechtmatige zorg. De Eerste Kamerfracties van GroenLinks en PvdA hebben deze vragen gesteld.Memorie van antwoord wetsvoorstel bevorderen samenwerking en rechtmatige zorg",2023-06-29 14:29:40,"bc6d6a9f-3e7a-4e97-b08c-10a398ee236d"
"Antwoorden op Kamervragen over toegankelijkheidscampagne De Zonnebloem","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/06/29/antwoorden-op-de-vragen-van-het-lid-werner-cda-over-het-bericht-de-zonnebloem-introduceert-nieuw-verkeersbord","Minister Helder (Langdurige Zorg en Sport) geeft antwoord op vragen over de campagne van de Zonnebloem om aandacht te vragen voor de toegankelijkheid van Nederland voor mensen met een beperking. Het Tweede Kamerlid Werner (CDA) heeft deze vragen gesteld.Antwoorden op Kamervragen over toegankelijkheidscampagne De Zonnebloem",2023-06-29 13:51:39,"16c3d5fb-36e6-4355-9c0f-0ed1eceee606"
"Kamerbrief over versterking nucleaire kennis- en innovatiestructuur","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/06/29/kamerbrief-actuele-ontwikkelingen-rondom-versterking-nucleaire-kennis-en-innovatiestructuur","Minister Jetten (Klimaat en Energie) informeert de Tweede Kamer over actuele ontwikkelingen rondom de versterking van de nucleaire kennisbasis- en infrastructuur.Kamerbrief over versterking nucleaire kennis- en innovatiestructuur",2023-06-29 12:40:26,"42061071-1391-4f2d-9028-ae9faf35fea2"
"Kamerbrief communicatiestrategie Donorregister 2024-2026 ","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/06/15/kamerbrief-over-communicatiestrategie-donorregister-2024-2026","Minister Kuipers (VWS) informeert de Tweede Kamer over de communicatiestrategie voor het Donorregister in de periode 2024-2026. Ook deelt de minister de resultaten van 2 communicatiecampagnes voor het Donorregister in 2022/2023.Kamerbrief communicatiestrategie Donorregister 2024-2026",2023-06-29 09:58:36,"a0b2ca47-db9b-4a0c-a7f2-e7df4c88cd2e"
"Kamerbrief Vaccinatiegraadrapport 2022 en voortgang ‘Vol vertrouwen in vaccinaties’","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/06/29/kamerbrief-over-vaccinatiegraadrapport-2022-en-voortgang-aanpak-vol-vertrouwen-in-vaccinaties","Staatssecretaris Van Ooijen (VWS) informeert de Tweede Kamer over het Vaccinatiegraadrapport 2022. Ook deelt de staatssecretaris de voortgang van de aanpak ‘Vol vertrouwen in vaccinaties’.Kamerbrief Vaccinatiegraadrapport 2022 en voortgang ‘Vol vertrouwen in vaccinaties’",2023-06-29 09:45:05,"c7e7a53b-34d7-43a3-93bd-bc82715f2adc"
"Kamerbrief preventie gehoorschade","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/06/28/kamerbrief-over-preventie-gehoorschade","Staatssecretaris Van Ooijen (VWS) informeert de Tweede Kamer over de verdere aanpak voor de preventie van gehoorschade door versterkte muziek.Kamerbrief preventie gehoorschade",2023-06-28 15:52:21,"94aebc57-948f-4359-a543-2ea83ec86f60"
