"item_title","item_link","item_description","item_pub_date","item_guid"
"Antwoorden op Kamervragen naar aanleiding van Kamerbrieven over geneesmiddelen","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/02/07/kamerbrief-over-schriftelijk-overleg-so-inzake-continuering-van-de-sluis-voor-zes-geneesmiddelen-kamerstuk-29-477-nr-911-en-sluiskandidaten-eerste-helft-2025-kamerstuk-29-477-nr-912","Minister Agema (VWS) stuurt de Tweede Kamer antwoorden op vragen naar aanleiding van de Kamerbrieven 'Continuering van de sluis voor zes geneesmiddelen' en 'Sluiskandidaten eerste helft 2025'.Antwoorden op Kamervragen naar aanleiding van Kamerbrieven over geneesmiddelen",2025-02-07 15:09:26,"cb64578f-073f-47e1-8f60-720a786ac96e"
"Kamerbrief over behandeling in Eerste Kamer van begroting ministerie VWS 2025","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/02/07/kamerbrief-over-commissiebrief-eerste-kamer-inzake-behandeling-vws-begroting-2025-36600-xvi","Minister Agema (VWS) stuurt de Eerste Kamer een brief over de behandeling van de begroting van het ministerie van VWS voor 2025 (36600 XVI). De minister voldoet daarmee aan een verzoek vanuit de vaste Eerste Kamercommissie voor VWS, over de manier waarop invulling wordt gegeven aan de zogenoemde ombuiging bij de subsidie voor bij- en nascholing in de medisch-specialistische zorg. Kamerbrief over behandeling in Eerste Kamer van begroting ministerie VWS 2025",2025-02-07 14:45:49,"8a4d6135-2264-4470-8be2-6dc34b088968"
"Kamerbrief over verzoek om reactie speciaal verslag ERK “Voedseletikettering in de EU - Consumenten","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/02/07/kamerbrief-over-verzoek-om-reactie-speciaal-verslag-erk-voedseletikettering-in-de-eu-consumenten","Kamerbrief over verzoek om reactie speciaal verslag ERK “Voedseletikettering in de EU - Consumenten",2025-02-07 14:19:01,"3bd851c5-2cf8-4f39-9840-9385ef7a584d"
"Uitstelbrief antwoorden Kamervragen over preferentiebeleid VGZ","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/02/06/uitstelbrief-op-kamervragen-over-het-bericht-van-apotheker-daan-boellen-over-het-door-cooperatie-vgz-aanwijzen-van-het-dure-molaxole-als-het-preferente-merk-voor-macrogol","Minister Agema (VWS) meldt de Tweede Kamer dat de antwoorden op vragen over het bericht van apotheker Daan Boellen over het door Coöperatie VGZ aanwijzen van het dure Molaxole als het preferente merk voor macrogol, later komen dan gebruikelijk.Uitstelbrief antwoorden Kamervragen over preferentiebeleid VGZ",2025-02-06 11:07:44,"08a15fcc-b795-4e8b-bfe3-4ff8268045f4"
"Kamerbrief met reactie op SO over kabinetsreactie op het advies van de Gezondheidsraad over een Meetprogramma voor blootstelling aan chemische stoffen","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/02/05/kamerbrief-over-so-kabinetsreactie-op-het-advies-van-de-gezondheidsraad-over-een-meetprogramma-voor-blootstelling-aan-chemische-stoffen","Staatssecretaris Karremans (Jeugd, Preventie en Sport) stuurt de Tweede Kamer de reactie op vragen uit het schriftelijk overleg (SO) van de vaste commissie voor Volksgezondheid, Welzijn en Sport over de kabinetsreactie op het advies van de Gezondheidsraad over een Meetprogramma voor blootstelling aan chemische stoffen.Kamerbrief met reactie op SO over kabinetsreactie op het advies van de Gezondheidsraad over een Meetprogramma voor blootstelling aan chemische stoffen",2025-02-05 13:45:49,"2f5d14d6-39dc-4ef4-b7de-937090a3c9fe"
"Antwoorden op Kamervragen over hepatitis A in blauwe bessen AH","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/02/04/antwoorden-op-kamervragen-over-het-bericht-blauwe-bessen-ah-mogelijk-besmet-met-hepatitis-a-en-de-kamerbrief-daarover","Staatssecretaris Karremans (Jeugd, Preventie en Sport) geeft antwoord op vragen over het bericht ‘Blauwe bessen AH mogelijk besmet met hepatitis A’. Het Tweede Kamerlid Tielen (VVD) heeft deze vragen gesteld.Antwoorden op Kamervragen over hepatitis A in blauwe bessen AH",2025-02-04 16:44:44,"31f89a37-3aa9-4264-8cf1-ec5e4166832e"
"Kamerbrief uitvoering moties en toezending rapportages zeggenschap en leertechnologie wijkverpleging","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/02/04/kamerbrief-inzake-uitvoering-motie-dobbe-dijk-en-tielen-paulusma-en-verzending-rapportages-zeggenschap-en-leertechnologie-in-de-wijkverpleging","Minister Agema (VWS) informeert de Tweede Kamer hoe zij de motie-Dobbe-Dijk en de motie-Tielen-Paulusma uitvoert. De motie-Dobbe-Dijk gaat over managementopleidingen in de zorg. De motie-Tielen-Paulusma gaat over de afspraken over loonstijging in het Integraal Zorgakkoord. Verder gaat de minister in op de Landelijke Monitor Zeggenschap 2024 en de uitkomsten van een verkenning naar leertechnologie in de wijkverpleging.Kamerbrief uitvoering moties en toezending rapportages zeggenschap en leertechnologie wijkverpleging",2025-02-04 16:10:27,"aa345a05-7546-43cc-a21d-81f1d5efff24"
"Uitstelbrief op Kamervragen over hulp na seksueel misbruik","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/02/04/uitstelbrief-antwoorden-kamervragen-over-hulp-na-seksueel-misbruik","Staatssecretaris Karremans (Jeugd, Preventie en Sport) meldt dat de antwoorden op vragen over hulp na seksueel misbruik later komen dan gebruikelijk. Het Tweede Kamerlid Westerveld (GroenLinks-PvdA) heeft de vragen gesteld.Uitstelbrief op Kamervragen over hulp na seksueel misbruik",2025-02-04 15:02:13,"241e687d-d8d6-4209-9000-0298d1abb846"
"Antwoorden op Kamervragen over de berichten dat criminelen op grote schaal actief zijn in de zorg","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/02/04/antwoorden-op-kamervragen-over-de-berichten-dat-criminelen-op-grote-schaal-actief-zijn-in-de-zorg","Minister Agema (VWS), minister Van Weel (JenV) en minister Bruins (OCW) geven antwoord op vragen over de berichten dat criminelen op grote schaal actief zijn in de zorg. Het Tweede Kamerlid Dobbe (SP) heeft de vragen gesteld.Antwoorden op Kamervragen over de berichten dat criminelen op grote schaal actief zijn in de zorg",2025-02-04 14:49:14,"18a46659-96a7-4d06-84a8-e5109d32d076"
"Antwoorden op Kamervragen over de artikelen 'Criminele zorgmedewerkers ronselen kwetsbare cliënten voor uithalen cocaïne' en 'Drugshandelaren en plofkrakers 'op grote schaal' actief in de zorg, kwetsbare patiënten in gevaar'","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/02/04/antwoorden-op-kamervragen-over-de-artikelen-criminele-zorgmedewerkers-ronselen-kwetsbare-clienten-voor-uithalen-cocaine-en-drugshandelaren-en-plofkrakers-op-grote-schaal-actief-in-de-zorg-kwetsbare-patienten-in-gevaar","Minister Agema (VWS) geeft antwoord op vragen over de artikelen 'Criminele zorgmedewerkers ronselen kwetsbare cliënten voor uithalen cocaïne' en 'Drugshandelaren en plofkrakers 'op grote schaal' actief in de zorg, kwetsbare patiënten in gevaar'. Het Tweede Kamerlid Rikkers-Oosterkamp (BBB) heeft de vragen gesteld.Antwoorden op Kamervragen over de artikelen 'Criminele zorgmedewerkers ronselen kwetsbare cliënten voor uithalen cocaïne' en 'Drugshandelaren en plofkrakers 'op grote schaal' actief in de zorg, kwetsbare patiënten in gevaar'",2025-02-04 14:29:43,"a34490d3-bc07-4cb4-8935-3ceb54bd3748"
