"item_title","item_link","item_description","item_pub_date","item_guid"
"Antwoorden op Kamervragen over de uitzending van MAX vakantieman","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/08/31/antwoorden-op-kamervragen-over-de-uitzending-van-max-vakantieman-3-juli-2023","Minister Helder (Langdurige Zorg en Sport) en minister Adriaansens (EZK) geven antwoorden op vragen over de uitzending van MAX vakantieman van 3 juli 2023. Het Tweede Kamerlid Werner (CDA) heeft de vragen gesteld. Antwoorden op Kamervragen over de uitzending van MAX vakantieman",2023-09-01 07:12:33,"d7a17668-a94e-424f-8a51-18b5d7177890"
"Beantwoording inbreng schriftelijk overleg over de brief Stand van zaken aanbevelingen eerste OvV-rapport ‘Aanpak coronacrisis’","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/08/31/beantwoording-inbreng-schriftelijk-overleg-over-de-brief-stand-van-zaken-aanbevelingen-eerste-ovv-rapport-aanpak-coronacrisis","Beantwoording inbreng schriftelijk overleg over de brief Stand van zaken aanbevelingen eerste OvV-rapport ‘Aanpak coronacrisis’",2023-09-01 06:41:33,"fd255ee1-e649-46ca-a6be-02b159b4e032"
"Kamerbrief over beantwoording schriftelijk overleg 9 juni jl. over Advies Deskundigenberaad Zoönosen (DB-Z) over vogelgriep ","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/08/31/kamerbrief-over-beantwoording-schriftelijk-overleg-9-juni-jl-inzake-advies-deskundigenberaad-zoonosen-db-z-over-vogelgriep","Minister Kuipers (VWS) biedt, mede namens minister Adema (LNV), de Tweede Kamer hun reactie aan op de vragen en opmerkingen uit het schriftelijk overleg van 9 juni jl. van de vaste commissie voor VWS over het advies van het Deskundigenberaad Zoönosen (DB-Z) over vogelgriep.Kamerbrief over beantwoording schriftelijk overleg 9 juni jl. over Advies Deskundigenberaad Zoönosen (DB-Z) over vogelgriep",2023-09-01 06:32:34,"a060ed5a-16a1-491f-8136-86593872586d"
"Beantwoording Kamervragen over Planetary Health ","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/08/31/beantwoording-kamervragen-over-planetary-health","Beantwoording Kamervragen over Planetary Health",2023-08-31 15:43:46,"48f9ca49-a8c7-4a0c-9c66-e7ec7dc7a27a"
"Antwoorden op Kamervragen over ‘Betaald voetbal predikte loonmatiging tijdens corona, maar spelers kregen meer’","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/08/31/antwoorden-op-kamervragen-over-betaald-voetbal-predikte-loonmatiging-tijdens-corona-maar-spelers-kregen-meer","Minister Van Gennip (SZW) stuurt, mede namens de minister voor Langdurige Zorg en Sport, antwoorden op Kamervragen over het artikel “Betaald voetbal predikte loonmatiging tijdens corona, maar spelers kregen meer”. De vragen zijn gesteld door de Tweede Kamerleden Westerveld en Van der Lee (beiden GroenLinks).Antwoorden op Kamervragen over ‘Betaald voetbal predikte loonmatiging tijdens corona, maar spelers kregen meer’",2023-08-31 14:21:20,"3606d98e-7b35-4909-bf6d-71dfdd761f61"
"Kamerbrief over Kamerrapportage Nationaal actieplan versterken zoönosenbeleid","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/08/31/kamerbrief-over-kamerrapportage-nationaal-actieplan-versterken-zoonosenbeleid","Kamerbrief over Kamerrapportage Nationaal actieplan versterken zoönosenbeleid",2023-08-31 13:07:33,"9600e195-db21-4879-8e82-3a463c572855"
"Kamerbrief over onderzoeksrapport ‘Kwalitatieve verdieping analyse hiaten geneesmiddelenontwikkeling’","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/08/31/aanbieding-onderzoeksrapport-kwalitatieve-verdieping-analyse-hiaten-geneesmiddelenontwikkeling","Minister Kuipers (VWS) informeert de Tweede Kamer over het onderzoeksrapport ‘Kwalitatieve verdieping analyse hiaten geneesmiddelenontwikkeling’. Kamerbrief over onderzoeksrapport ‘Kwalitatieve verdieping analyse hiaten geneesmiddelenontwikkeling’",2023-08-31 12:52:28,"53fe3b91-67c8-4763-93b6-147b6c994631"
"Kamerbrief over verdere stappen inzake het verbeteren van de Wvggz en Wzd","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/08/30/verzoek-om-een-korte-procesbrief-over-de-verdere-stappen-inzake-het-verbeteren-van-de-wvggz-en-wzd","Minister Helder (Langdurige Zorg en Sport) stuurt de Tweede Kamer een brief over de stappen tot het verbeteren van de Wet verplichte geestelijke gezondheidszorg (Wvggz) en de Wet zorg en dwang psychogeriatrische en verstandelijk gehandicapte cliënten (Wzd).Kamerbrief over verdere stappen inzake het verbeteren van de Wvggz en Wzd",2023-08-31 06:53:17,"58dce532-3aab-47b5-a27b-27d6ba4f1b9a"
"Kamerbrief over prijs en de kwaliteit van door gemeenten te bekostigen hulp","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/08/30/kamerbrief-over-reactie-so-voorhang-ontwerpbesluit-tot-wijziging-van-het-besluit-jeugdwet-en-het-uitvoeringsbesluit-wmo-2015","Staatssecretaris Van Ooijen (VWS) stuurt de Tweede Kamer de antwoorden op vragen over regels ter bevordering van een goede verhouding tussen de prijs en de kwaliteit van door gemeenten te bekostigen preventie, jeugdhulp, kinderbeschermingsmaatregelen en jeugdreclassering. De vragen  zijn van de vaste commissie van Volksgezondheid, Welzijn en Sport.Kamerbrief over prijs en de kwaliteit van door gemeenten te bekostigen hulp",2023-08-30 15:53:45,"e4bace84-e729-4dd2-af43-831e850044a4"
"Antwoorden op Kamervragen over het bericht 'Abortusklinieken zien vaker jonge vrouwen die anticonceptie wantrouwen'","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/08/30/antwoorden-op-kamervragen-over-het-bericht-abortusklinieken-zien-vaker-jonge-vrouwen-die-anticonceptie-wantrouwen","Minister Kuipers (VWS) geeft antwoord op vragen over het bericht 'Abortusklinieken zien vaker jonge vrouwen die anticonceptie wantrouwen'.  De Tweede Kamerleden Tielen en Bevers (beiden VVD) hebben de vragen gesteld.Antwoorden op Kamervragen over het bericht 'Abortusklinieken zien vaker jonge vrouwen die anticonceptie wantrouwen'",2023-08-30 15:25:03,"93fac770-acab-47cf-9cf4-3a48200bc435"
