"item_title","item_link","item_description","item_pub_date","item_guid"
"Kamerbrief over Verduurzaming (publieke) zorg en welzijn","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/12/21/kamerbrief-over-verduurzaming-publieke-zorg-en-welzijn","Kamerbrief over Verduurzaming (publieke) zorg en welzijn",2023-12-21 15:10:43,"cb3349f3-96ed-495d-9109-6349f7c1d6ff"
"Antwoorden op Kamervragen over veiligheid van werknemers in ggz-zorg","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/12/21/antwoorden-op-kamervragen-over-veiligheid-van-werknemers-in-de-ggz-zorg","Minister Helder (Langdurige Zorg en Sport) geeft antwoord op vragen over de veiligheid van werknemers in de ggz-zorg. Het Tweede Kamerlid Van Haga (Groep Van Haga) heeft de vragen gesteld. Antwoorden op Kamervragen over veiligheid van werknemers in ggz-zorg",2023-12-21 14:41:18,"4b411253-556e-4dde-9b45-9e1421f9eb6f"
"Kamerbrief met kabinetsappreciatie Commissievoorstel uitbreiding Richtlijn Europese gehandicaptenkaart en Europese gehandicaptenparkeerkaart","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/12/21/kamerbrief-over-kabinetsappreciatie-commissievoorstel-uitbreiding-richtlijn-europese-gehandicaptenkaart-en-europese-gehandicaptenparkeerkaart","Minister Helder (Langdurige Zorg en Sport) stuurt de Eerste Kamer de kabinetsappreciatie van het voorstel van de Europese Commissie voor een richtlijn voor het invoeren van een gestandaardiseerde Europese gehandicaptenkaart en een nieuwe gestandaardiseerde Europese gehandicaptenparkeerkaart. Kamerbrief met kabinetsappreciatie Commissievoorstel uitbreiding Richtlijn Europese gehandicaptenkaart en Europese gehandicaptenparkeerkaart",2023-12-21 14:36:43,"d97ec4d9-d8cd-4518-97e8-8aafe801dcc9"
"Antwoorden op Kamervragen over het bericht dat ouderen niet of nauwelijks contact kunnen krijgen met hun zorgverzekeraar (CZ)","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/12/21/antwoorden-op-kamervragen-over-het-bericht-dat-ouderen-niet-of-nauwelijks-contact-kunnen-krijgen-met-hun-zorgverzekeraar-cz","Antwoorden op Kamervragen over het bericht dat ouderen niet of nauwelijks contact kunnen krijgen met hun zorgverzekeraar (CZ)",2023-12-21 14:19:51,"9819add2-d6f4-4edf-a762-45dc65a0f02b"
"Kamerbrief over 2e voortgangsrapportage project vermindering mijding van mondzorg om financiële redenen","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/12/21/kamerbrief-over-2e-voortgangsrapportage-project-vermindering-mijding-van-mondzorg-om-financiele-redenen","Kamerbrief over 2e voortgangsrapportage project vermindering mijding van mondzorg om financiële redenen",2023-12-21 14:14:08,"4e5222f7-b4f9-4d6d-bcfc-b2992293ebf0"
"Kamerbrief met reactie op rapport MIND onderzoek wachttijden ggz","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/12/21/kamerbrief-over-reactie-op-rapport-mind-onderzoek-wachttijden-ggz","Minister Helder (Langdurige Zorg en Sport) stuurt de Tweede Kamer een reactie op de rapportage  ‘toegankelijkheid van geestelijke gezondheidszorg’ die door MIND is opgesteld. Het rapport geeft een persoonlijk en nadrukkelijk beeld van de problemen waar patiënten tegenaan lopen als ze hulp zoeken in de ggz. Kamerbrief met reactie op rapport MIND onderzoek wachttijden ggz",2023-12-21 13:52:32,"20e0dc59-baa6-4e67-ba3b-e0e7c8645ed1"
"Kamerbrief over stand van zaken tolkenvoorzieningen in Zorgverzekeringswet","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/12/21/kamerbrief-over-stand-van-zaken-tolkenvoorzieningen-in-de-zvw","Minister Kuipers (VWS) informeert de Tweede Kamer over de uitkomsten van het onderzoek naar de mogelijkheden van digitale hulpmiddelen bij het overbruggen van taalbarrières in de zorg. Kamerbrief over stand van zaken tolkenvoorzieningen in Zorgverzekeringswet",2023-12-21 13:41:24,"b3ddd6c2-1272-4a74-9981-8c569eb203f8"
"Kamerbrief voortgang beleidsagenda toekomstbestendige acute zorg","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/12/21/kamerbrief-over-stand-van-zaken-beleidsagenda-toekomstbestendige-acute-zorg","Minister Kuipers (VWS) informeert de Tweede Kamer over de stand van zaken van de beleidsagenda toekomstbestendige acute zorg. De minister gaat vooral in op de uitvoering van moties en toezeggingen op het gebied van de acute zorg.Kamerbrief voortgang beleidsagenda toekomstbestendige acute zorg",2023-12-21 13:37:40,"dce4a000-cc34-4247-90f6-7136aed4dc5a"
"Kamerbrief over Gezondheidsverkenning windturbines Nivel","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/12/21/kamerbrief-over-gezondheidsverkenning-windturbines-nivel","Kamerbrief over Gezondheidsverkenning windturbines Nivel",2023-12-21 13:32:11,"bd1c840a-ed59-48ca-9720-dd248c958c6a"
"Kamerbrief over inrichting financiële functie ministerie van VWS","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/12/19/kamerbrief-over-inrichting-financiele-functie-ministerie-van-vws","Minister Kuipers (VWS) informeert de Tweede Kamer over de voortgang en het vervolg van de herinrichting van de financiële functie bij het ministerie van VWS.Kamerbrief over inrichting financiële functie ministerie van VWS",2023-12-21 10:55:27,"c192ab04-85d5-400c-b200-647115cfbdd7"
