"item_title","item_link","item_description","item_pub_date","item_guid"
"Kamerbrief voortgang financiële arrangementen geneesmiddelen 2023","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/06/13/kamerbrief-over-voortgangsbrief-financiele-arrangementen-geneesmiddelen-2023","Minister Dijkstra (Medische Zorg) informeert de Tweede Kamer over uitgavenverlagingen door financiële arrangementen voor geneesmiddelen in 2021 en 2022, transparantie van de onderhandelde prijzen van geneesmiddelen, een aantal specifieke gevallen in het jaar 2023, verlengingen van aflopende arrangementen, en de doorlooptijden van het beschikbaar komen van geneesmiddelen met een financieel arrangement.Kamerbrief voortgang financiële arrangementen geneesmiddelen 2023",2024-06-13 16:04:59,"7fdeacf7-dac7-4a74-aea3-9fc478d093f0"
"Kamerbrief over Kabinetsreactie zorgfraude","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/06/13/kamerbrief-over-kabinetsreactie-zorgfraude","Kamerbrief over Kabinetsreactie zorgfraude",2024-06-13 15:39:48,"e8f706a4-28e3-47bc-9d64-52ff0b80632b"
"Antwoorden op Kamervragen over het bericht 'Jos de Blok: ‘VWS en NZa hebben Buurtzorg stelselmatig buitengesloten’' ","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/06/13/antwoorden-op-kamervragen-over-het-bericht-jos-de-blok-vws-en-nza-hebben-buurtzorg-stelselmatig-buitengesloten","Antwoorden op Kamervragen over het bericht 'Jos de Blok: ‘VWS en NZa hebben Buurtzorg stelselmatig buitengesloten’'",2024-06-13 15:39:05,"6b2aba06-92ba-450f-bed4-bbad693d79ec"
"Kamerbrief over Inbreng wijziging Toekomstig Sportbeleid","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/06/13/kamerbrief-over-inbreng-wijziging-toekomstig-sportbeleid","Kamerbrief over Inbreng wijziging Toekomstig Sportbeleid",2024-06-13 15:23:21,"93de3215-95b2-4410-96cd-0e00b3086ab7"
"Kamerbrief over wetenschappelijke onderbouwing plaatsing drugs onder Opiumwet","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/06/13/kamerbrief-over-rapportage-cam","Minister Dijkstra (Medische Zorg) informeert de Tweede Kamer over het onderzoek van het Coördinatiepunt Assessment en Monitoring nieuwe drugs (CAM) naar de wetenschappelijke onderbouwing van de plaatsing van drugs onder de Opiumwet. Dit onderzoek vloeit voort uit de motie Van Nispen.Kamerbrief over wetenschappelijke onderbouwing plaatsing drugs onder Opiumwet",2024-06-13 15:17:15,"15d59345-3a75-4a1f-a274-a90223b8b4d6"
"Kamerbrief over Reactie Schriftelijk Overleg (SO) op het rapport 'Maatschappelijke acceptatie van vrouwspecifieke aandoeningen' van de NVOG","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/06/13/kamerbrief-over-reactie-schriftelijk-overleg-so-op-het-rapport-maatschappelijke-acceptatie-van-vrouwspecifieke-aandoeningen-van-de-nvog","Kamerbrief over Reactie Schriftelijk Overleg (SO) op het rapport 'Maatschappelijke acceptatie van vrouwspecifieke aandoeningen' van de NVOG",2024-06-13 15:06:49,"e1304053-6a8b-4646-a091-eebd97e08695"
"Kamerbrief over beleidsreactie evaluatie NLsportraad","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/06/13/kamerbrief-over-beleidsreactie-evaluatie-nlsportraad","Een gelijkluidende brief is naar de Eerste Kamer verzondenKamerbrief over beleidsreactie evaluatie NLsportraad",2024-06-13 15:00:36,"2d0f77bc-f7cc-4ac5-8118-52e71415afd2"
"Antwoorden op Kamervragen over het bericht dat honderden sportclubs niet meer kunnen verduurzamen","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/06/13/antwoorden-op-kamervragen-over-het-bericht-dat-honderden-sportclubs-niet-meer-kunnen-verduurzamen","Minister Helder (VWS) geeft antwoord op vragen over het bericht dat honderden sportclubs niet meer kunnen verduurzamen omdat de subsidie op is. De Tweede Kamerleden Van Dijk (CDA), Mohandis (GroenLinks-PvdA) en Van Nispen (SP) hebben deze vragen gesteld.Antwoorden op Kamervragen over het bericht dat honderden sportclubs niet meer kunnen verduurzamen",2024-06-13 14:59:27,"e3b75216-cb08-48ef-8e4f-448da00acfcf"
"Antwoorden op Kamervragen over opraken budget BOSA-regeling","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/06/13/antwoorden-op-kamervragen-over-het-bericht-dat-het-budget-voor-de-subsidieregeling-stimulering-bouw-en-onderhoud-sportaccommodaties-bosa-voor-dit-jaar-al-bijna-op-is","Minister Helder (VWS) geeft antwoord op vragen over het bericht dat het budget voor de subsidieregeling Stimulering Bouw en Onderhoud Sportaccommodaties (BOSA) voor 2024 al bijna op is. Het Tweede Kamerlid Van Dijk (CDA) heeft deze vragen gesteld.Antwoorden op Kamervragen over opraken budget BOSA-regeling",2024-06-13 14:53:01,"41ab4a79-2c47-4248-b158-eea47a99a24c"
"Kamerbrief over Voorstel van wet tot wijziging van de Opiumwet in verband met het toevoegen van een derde lijst met als doel het tegengaan van de productie van en de handel in nieuwe psychoactieve stoffen en enkele andere wijzigingen (36 159)","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/06/13/kamerbrief-over-voorstel-van-wet-tot-wijziging-van-de-opiumwet-in-verband-met-het-toevoegen-van-een-derde-lijst-met-als-doel-het-tegengaan-van-de-productie-van-en-de-handel-in-nieuwe-psychoactieve-stoffen-en-enkele-andere-wijzigingen-36-159","Kamerbrief over Voorstel van wet tot wijziging van de Opiumwet in verband met het toevoegen van een derde lijst met als doel het tegengaan van de productie van en de handel in nieuwe psychoactieve stoffen en enkele andere wijzigingen (36 159)",2024-06-13 14:51:37,"d2246de8-9f26-45eb-9390-656354e7c51f"
"NnavV Wijziging van de Opiumwet in verband met het toevoegen van een derde lijst met als doel het tegengaan van de productie van en de handel in nieuwe psychoactieve stoffen en enkele andere wijzigingen","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/06/13/nnavv-wijziging-van-de-opiumwet-in-verband-met-het-toevoegen-van-een-derde-lijst-met-als-doel-het-tegengaan-van-de-productie-van-en-de-handel-in-nieuwe-psychoactieve-stoffen-en-enkele-andere-wijzigingen","NnavV Wijziging van de Opiumwet in verband met het toevoegen van een derde lijst met als doel het tegengaan van de productie van en de handel in nieuwe psychoactieve stoffen en enkele andere wijzigingen",2024-06-13 14:51:37,"617ab370-7bb4-4dec-8061-5f85ca01baf4"
"Kamerbrief over Wet actualisering lichaamsmateriaalwetgeving (36516)","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/06/13/kamerbrief-over-wet-actualisering-lichaamsmateriaalwetgeving-36516","Kamerbrief over Wet actualisering lichaamsmateriaalwetgeving (36516)",2024-06-13 14:46:56,"8e193a6a-a45b-4ad9-8e7d-b51ea8b86983"
"NOTA NAAR AANLEIDING VAN HET VERSLAG","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/06/13/nota-naar-aanleiding-van-het-verslag","NOTA NAAR AANLEIDING VAN HET VERSLAG",2024-06-13 14:46:56,"b6af81e9-9f46-4a6b-924b-44ff8c2ebb5f"
