"item_title","item_link","item_description","item_pub_date","item_guid"
"Kamerbrief over Stand van zaken meldpunt orgaanhandel","https://www.rijksoverheid.nl/documenten/kamerstukken/2022/11/01/kamerbrief-over-stand-van-zaken-meldpunt-orgaanhandel","Minister Kuipers (VWS) informeert de Tweede Kamer over Stand van zaken meldpunt orgaanhandel",2022-11-01 10:41:01,"2db9a54e-9772-4b41-aacf-c348299b335a"
"Kamerbrief over Actualiteitenbrief bloedvoorziening 2022","https://www.rijksoverheid.nl/documenten/kamerstukken/2022/11/01/kamerbrief-over-actualiteitenbrief-bloedvoorziening-2022","Minister Kuipers (VWS) informeert de Eerste en Tweede Kamer over Actualiteitenbrief bloedvoorziening 2022Deze brief is naar de Tweede en Eerste Kamer gestuurd",2022-11-01 10:24:00,"6536d4dc-3474-4cc3-84ac-e23f0822baf3"
"Kamerbrief over het bericht dat ambulances langere aanrijtijden hebben door personeelstekorten (Ad.nl, 13 juli 2022)","https://www.rijksoverheid.nl/documenten/kamerstukken/2022/11/01/kamerbrief-over-het-bericht-dat-ambulances-langere-aanrijtijden-hebben-door-personeelstekorten-adnl-13-juli-2022","Minister Kuipers (VWS) stuurt de Tweede Kamer een brief over het bericht dat ambulances langere aanrijtijden hebben door personeelstekorten (Ad.nl, 13 juli 2022)",2022-11-01 10:09:01,"0d430481-f63b-43b9-9eea-98a736a0f181"
"Kamerbrief over reactie aanvullende vraag voorstel voor een Verordening tot wijziging van de Verordening betreffende het digitaal EU-COVID-certificaat","https://www.rijksoverheid.nl/documenten/kamerstukken/2022/11/01/kamerbrief-over-reactie-aanvullende-vraag-voorstel-voor-een-verordening-tot-wijziging-van-de-verordening-betreffende-het-digitaal-eu-covid-certificaat","Minister Kuipers (VWS) stuurt de Eerste Kamer een brief over reactie aanvullende vraag voorstel voor een Verordening tot wijziging van de Verordening betreffende het digitaal EU-COVID-certificaat",2022-11-01 09:47:00,"d24d9138-38c8-4396-b396-636975b731e2"
"Kamerbrief reactie op brief over toegang Wlz voor chronische ggz-patiënten","https://www.rijksoverheid.nl/documenten/kamerstukken/2022/10/31/kamerbrief-over-verzoek-om-reactie-op-brief-mbt-blokkeren-toegang-tot-wlz-voor-chronische-ggz-patienten","Minister Helder (Langdurige Zorg en Sport) reageert op een brief over de toegang tot de Wet langdurige zorg (Wlz) voor mensen met een psychische stoornis. De Tweede Kamer had om een reactie gevraagd.",2022-10-31 17:00:00,"86fadddf-0170-4459-a89a-ec075af0a662"
"Antwoorden op Kamervragen over verliezen wijkverpleging","https://www.rijksoverheid.nl/documenten/kamerstukken/2022/10/31/antwoorden-op-kamervragen-over-de-verliezen-in-de-wijkverpleging","Minister Helder (Langdurige Zorg en Sport) geeft antwoord op vragen over berichten over de wijkverpleging en de verliezen die daar worden geleden. De Tweede Kamerleden Paulusma en Sahla (beiden D66) hebben deze vragen gesteld.",2022-10-31 16:39:00,"35cf88d6-6ced-46aa-9d60-156b5957cd64"
"Antwoorden op Kamervragen over buitenspeelbeleid gemeenten","https://www.rijksoverheid.nl/documenten/kamerstukken/2022/10/31/antwoorden-op-kamervragen-over-het-buitenspeelbeleid-in-gemeenten","Minister Helder (Langdurige Zorg en Sport) geeft antwoord op vragen over het buitenspeelbeleid in gemeenten. Het Tweede Kamerlid Van Nispen (SP) heeft deze vragen gesteld.",2022-10-31 16:22:00,"27d7c237-0bf4-4a81-bd2b-c54fd61026bc"
"Antwoorden op Kamervragen over oplopende kosten verpleeghuizen","https://www.rijksoverheid.nl/documenten/kamerstukken/2022/10/31/antwoorden-op-kamervragen-over-de-oplopende-kosten-bij-verpleeghuizen","Minister Helder (Langdurige Zorg en Sport) geeft antwoord op vragen over de oplopende kosten van verpleeghuizen. Het Tweede Kamerlid Mohandis (PvdA) heeft deze vragen gesteld.",2022-10-31 16:06:00,"7a299e05-f804-48e3-967a-5821e1c20cce"
"Aanbiedingsbrief lijst vervolgzorg ggz-instellingen","https://www.rijksoverheid.nl/documenten/kamerstukken/2022/10/31/kamerbrief-over-toezending-lijst-vervolgzorg-nav-het-so-verzamelbrief-ggz-en-de-rode-draden-analyse-en-verkenning-van-de-nederlandse-zorgautoriteit","Minister Helder (Langdurige Zorg en Sport) stuurt de Tweede Kamer een geanonimiseerd overzicht van de vervolgzorg voor patiënten van de Kliniek Intensieve behandeling Amsterdam, het Centrum voor Psychotherapie en de Eikenboom.",2022-10-31 15:44:00,"5f2cdf4a-e43a-4714-ba6e-d376719033df"
"Antwoorden op Kamervragen over toegang tot data voor oversterfte-onderzoek","https://www.rijksoverheid.nl/documenten/kamerstukken/2022/10/31/antwoorden-op-kamervragen-over-het-bericht-dat-het-onderzoek-naar-de-oorzaken-van-de-oversterfte-om-oneigenlijke-redenen-wordt-gefrustreerd-door-het-rivm-en-de-ggd","Minister Kuipers (VWS) geeft antwoord op vragen over het artikel 'Elke week overlijden er honderden Nederlanders meer dan normaal, en niemand weet waarom'. Het Tweede Kamerlid Van Meijeren (FvD) heeft deze vragen gesteld.",2022-10-31 14:59:00,"90094277-584d-4926-88a8-ae3c059d9302"
"Antwoorden op Kamervragen over openbaargemaakte Wob-verzoeken corona-communicatie","https://www.rijksoverheid.nl/documenten/kamerstukken/2022/10/31/antwoorden-op-kamervragen-over-openbaargemaakte-wob-verzoeken-aangaande-corona-communicatie","Minister Kuipers (VWS) geeft antwoord op vragen over openbaargemaakte Wob-verzoeken aangaande corona-communicatie. Het Tweede Kamerlid Van Haga (Groep Van Haga) heeft de vragen gesteld.",2022-10-31 14:05:00,"01def17c-f5b2-4514-aec4-9a18d47d6631"
"Antwoorden op Kamervragen over misstanden bij Ambulancezorg Groningen","https://www.rijksoverheid.nl/documenten/kamerstukken/2022/10/31/antwoorden-op-kamervragen-over-misstanden-bij-ambulancezorg-groningen","Minister Kuipers (VWS) geeft antwoord op vragen over misstanden bij Ambulancezorg Groningen. Het Tweede Kamerlid Hijink (SP) heeft deze vragen gesteld.",2022-10-31 13:40:00,"fb2b4b77-771d-4915-9211-f42687a9c07e"
"Kamerbrief met reactie op het boek ‘Een gezonde toekomst’","https://www.rijksoverheid.nl/documenten/kamerstukken/2022/10/31/kamerbrief-over-reactie-op-het-boek-een-gezonde-toekomst","Minister Kuipers (VWS) stuurt de Tweede Kamer een reactie op het boek ‘Een gezonde toekomst’ van Jaap Goudsmit. ",2022-10-31 12:27:00,"70b42008-89e2-40e7-b23f-583762750383"
"Antwoorden op Kamervragen over nazorg voor burgerhulpverleners","https://www.rijksoverheid.nl/documenten/kamerstukken/2022/10/31/antwoorden-op-kamervragen-over-de-nazorg-voor-burgerhulpverleners","Minister Kuipers (VWS) geeft antwoord op vragen over de nazorg voor burgerhulpverleners. Het Tweede Kamerlid Hijink (SP) heeft deze vragen gesteld.",2022-10-31 12:15:00,"b2d9635c-2ef9-4a11-80cb-dd82a52a1c7b"
"Antwoorden op Kamervragen over brief 'Herstart verkoopproces Intravacc B.V.'","https://www.rijksoverheid.nl/documenten/kamerstukken/2022/10/31/kamerbrief-over-herstart-verkoopproces-intravacc-bv","Minister Kuipers (VWS) geeft antwoord op vragen over de brief 'Herstart van het verkoopproces van Intravacc B.V.'. De fracties VVD, D66, PVV, CDA, SP, GroenLinks, ChristenUnie en BBB van de Tweede Kamer hebben de vragen gesteld. ",2022-10-31 11:52:00,"dc3b2589-98b3-45ba-b221-d7ba6098d0b2"
"Antwoorden op Kamervragen over rapportage oversterfte en immuungecompromitteerde personen","https://www.rijksoverheid.nl/documenten/kamerstukken/2022/10/31/antwoorden-op-kamervragen-over-de-oversterfterapportage-en-immuungecompromitteerde-personen","Minister Kuipers (VWS) geeft antwoord op vragen over de oversterfterapportage en immuungecompromitteerde personen. Het Tweede Kamerlid Van Haga (Groep Van Haga) heeft deze vragen gesteld.",2022-10-31 11:51:00,"cd659c26-e8c3-413f-bc15-2249e44f9fce"
"Uitstelbrief antwoorden Kamervragen over klachten van misbruik en mishandeling Gelders jeugddorp","https://www.rijksoverheid.nl/documenten/kamerstukken/2022/10/31/uitstelbrief-antwoorden-kamervragen-over-het-bericht-tientallen-klachten-van-misbruik-en-mishandeling-in-gelders-jeugddorp","Staatssecretaris Van Ooijen (VWS) meldt dat de antwoorden op vragen over het bericht ‘Tientallen klachten van misbruik en mishandeling in Gelders jeugddorp’ later komen dan gebruikelijk. De Tweede Kamerleden Richardson, Van den Hil en Verkuijlen (allen VVD) hebben de vragen gesteld.",2022-10-31 09:21:00,"e6c40028-4603-434f-8915-6922f6814cc5"
"Uitstelbrief Kamervragen klachten over misbruik en mishandeling jeugddorp De Glind","https://www.rijksoverheid.nl/documenten/kamerstukken/2022/10/27/uitstelbrief-antwoorden-kamervragen-over-de-tientallen-klachten-over-misbruik-en-mishandeling-in-jeugddorp-de-glind","Staatssecretaris Van Ooijen (VWS) meldt dat de antwoorden op vragen over de tientallen klachten over misbruik en mishandeling in jeugddorp De Glind later komen dan gebruikelijk. Het Tweede Kamerlid Van Haga (Groep Van Haga) heeft de vragen gesteld.",2022-10-27 11:30:00,"baab205f-2ce1-4265-96de-244d05e8cb51"
"Antwoorden op Kamervragen over vondst van plastic in veevoer, melk en vlees","https://www.rijksoverheid.nl/documenten/kamerstukken/2022/10/26/antwoorden-op-kamervragen-over-de-vondst-van-plastic-in-veevoer-melk-en-vlees","Minister Adema (LNV) geeft antwoord op vragen over de vondst van plastic in veevoer, melk en vlees. De Tweede Kamerleden Vestering en Van Esch (beiden PvdD) hebben de vragen gesteld.",2022-10-26 13:57:00,"590dbd2c-5437-465f-8ce4-4054f4667162"
"Uitstelbrief op Kamervragen over het bericht ‘Buiten het ziekenhuis dreigt een nijpend tekort aan artsen’","https://www.rijksoverheid.nl/documenten/kamerstukken/2022/10/25/uitstelbrief-antwoorden-kamervragen-over-het-bericht-buiten-het-ziekenhuis-dreigt-een-nijpend-tekort-aan-artsen","Minister Kuipers (VWS) meldt dat de antwoorden op vragen over het bericht ‘Buiten het ziekenhuis dreigt een nijpend tekort aan artsen’ later komen dan gebruikelijk. Het Tweede Kamerlid Van den Hil (VVD) heeft de vragen gesteld.",2022-10-25 10:19:00,"3df108a3-88fb-46b7-8f7a-685d4fab0066"
