"item_title","item_link","item_description","item_pub_date","item_guid"
" Kamerbrief over voortgang beschikbaarheid medische producten ","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/12/18/kamerbrief-inzake-voortgang-beschikbaarheid-medische-producten","Minister Kuipers (VWS) informeert de Tweede Kamer over de voortgang van de ingezette acties om beschikbaarheidsproblemen van medische producten op te lossen en te voorkomen.  Kamerbrief over voortgang beschikbaarheid medische producten",2023-12-21 22:22:50,"28100c82-64bd-4ff7-9d91-ef784050be3b"
"Kamerbrief over diverse onderwerpen met betrekking tot COVID-19 virus","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/12/18/kamerbrief-over-diverse-onderwerpen-met-betrekking-tot-het-covid-19-virus","Minister Kuipers (VWS) informeert de Tweede Kamer over  de stand van zaken op een aantal COVID-19 gerelateerde onderwerpen. De Eerste Kamer heeft een afschrift van deze brief gekregen.Kamerbrief over diverse onderwerpen met betrekking tot COVID-19 virus",2023-12-21 16:31:34,"167cd01b-7f97-44c2-bb3d-a2cb4774c23c"
"Kamerbrief over stand van zaken cruciale ggz","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/12/21/kamerbrief-over-stand-van-zaken-cruciale-ggz","Kamerbrief over stand van zaken cruciale ggz",2023-12-21 16:30:06,"323351cd-b7af-458e-881f-a97a54ed182d"
"NOTA NAAR AANLEIDING VAN HET VERSLAG","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/12/21/nota-naar-aanleiding-van-het-verslag","NOTA NAAR AANLEIDING VAN HET VERSLAG",2023-12-21 16:29:55,"64f98c15-8f9e-4bff-9ec0-ef8bee059e16"
"Kamerbrief - Nota naar aanleiding van het verslag inzake Implementatiewet toegankelijkheidsvoorschriften producten en diensten (36380)","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/12/21/kamerbrief-nota-naar-aanleiding-van-het-verslag-inzake-implementatiewet-toegankelijkheidsvoorschriften-producten-en-diensten-36380","Kamerbrief - Nota naar aanleiding van het verslag inzake Implementatiewet toegankelijkheidsvoorschriften producten en diensten (36380)",2023-12-21 16:29:53,"be22f194-1ee9-4457-87c5-54b8a6f9ff99"
"Kamerbrief  over Amendement Ellemeet en Van den Berg","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/12/21/kamerbrief-over-amendement-ellemeet-en-van-den-berg","Kamerbrief  over Amendement Ellemeet en Van den Berg",2023-12-21 16:08:35,"0b6d606b-b93b-4145-8570-51eafc36a22f"
"Kamerbrief over Voortgang preventieaanpak leefstijl met focus op overgewicht en voeding","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/12/21/kamerbrief-over-voortgang-preventieaanpak-leefstijl-met-focus-op-overgewicht-en-voeding","De Eerste Kamer heeft een afschrift van deze brief gekregen.Kamerbrief over Voortgang preventieaanpak leefstijl met focus op overgewicht en voeding",2023-12-21 16:06:34,"8693b1e7-bf6f-4960-8def-041b7b003da6"
"Kamerbrief over verzoek reactie op diverse brieven over Medische kindzorg","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/12/21/kamerbrief-over-verzoek-om-een-reactie-op-diverse-brieven-over-medische-kindzorg","Minister Helder (Langdurige Zorg en Sport) stuurt de Tweede Kamer een reactie op diverse  brieven die de vaste Kamercommissie heeft ontvangen in aanloop naar het debat Medische  kindzorg van 13 juni 2023. Kamerbrief over verzoek reactie op diverse brieven over Medische kindzorg",2023-12-21 16:01:13,"2fc7e458-a0a9-4147-9c47-59ca17f5c329"
"Antwoorden op Kamervragen over het bericht dat ouderen niet of nauwelijks contact kunnen krijgen met hun zorgverzekeraar (CZ)","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/12/21/antwoorden-op-kamervragen-over-het-bericht-dat-ouderen-niet-of-nauwelijks-contact-kunnen-krijgen-met-hun-zorgverzekeraar-cz","Antwoorden op Kamervragen over het bericht dat ouderen niet of nauwelijks contact kunnen krijgen met hun zorgverzekeraar (CZ)",2023-12-21 15:19:59,"9819add2-d6f4-4edf-a762-45dc65a0f02b"
"Kamerbrief over verduurzaming (publieke) zorg en welzijn","https://www.rijksoverheid.nl/documenten/kamerstukken/2023/12/21/kamerbrief-over-verduurzaming-publieke-zorg-en-welzijn","Minister Kuipers (VWS) informeert de Tweede Kamer over de stand van zaken van verduurzaming  van de (publieke) zorg en welzijn, het rapport Brede wetsverkenning duurzame zorg en over het Uitvoeringsprogramma 'Verduurzamen (publieke) zorg en welzijn 2024-2026’.Kamerbrief over verduurzaming (publieke) zorg en welzijn",2023-12-21 15:10:44,"cb3349f3-96ed-495d-9109-6349f7c1d6ff"
