"item_title","item_link","item_description","item_pub_date","item_guid"
"Kamerbrief over Contouren Actieprogramma mentale gezondheid & ggz","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/09/09/kamerbrief-over-contouren-actieprogramma-mentale-gezondheid-ggz","Staatssecretaris Tielen (Jeugd, Preventie en Sport) informeert de Tweede Kamer over de contouren van het Actieprogramma mentale gezondheid & ggz.Kamerbrief over Contouren Actieprogramma mentale gezondheid & ggz",2025-09-10 14:55:58,"34784c80-699e-4ff7-bcfc-c4c0bc3a06e1"
"Kamerbrief inzake Schriftelijk Overleg (SO) inzake Inbreng Informele EU-Gezondheidsraad d.d. 15-16 september 2025","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/09/10/kamerbrief-inzake-schriftelijk-overleg-so-inzake-inbreng-informele-eu-gezondheidsraad-d-d-15-16-september-2025","Kamerbrief inzake Schriftelijk Overleg (SO) inzake Inbreng Informele EU-Gezondheidsraad d.d. 15-16 september 2025",2025-09-10 13:15:11,"a9d56084-1932-461d-8991-37b5ac0e7726"
"Kamerbrief over Toekomstbestendige gehandicaptenzorg Drenthe en Groningen","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/09/10/kamerbrief-over-toekomstbestendige-gehandicaptenzorg-drenthe-en-groningen","Kamerbrief over Toekomstbestendige gehandicaptenzorg Drenthe en Groningen",2025-09-10 13:04:39,"03d24999-16e2-487a-a8d6-4fb9999b23ea"
"Kamerbrief met bestuurlijke reactie op AcICT advies programma Doorontwikkeling Praeventis RIVM","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/09/09/kamerbrief-over-bestuurlijke-reactie-acict-advies-programma-doorontwikkeling-praeventis-rivm","Staatssecretaris Tielen (Jeugd, Preventie en Sport) stuurt de Tweede Kamer de bestuurlijke reactie op het advies van het Adviescollege ICT-toetsing (AcICT) over het programma Doorontwikkeling Praeventis RIVM. Het advies stuurt zij mee met de Kamerbrief. Eenzelfde brief is ook aan de Eerste Kamer gestuurd.Kamerbrief met bestuurlijke reactie op AcICT advies programma Doorontwikkeling Praeventis RIVM",2025-09-10 13:00:50,"f8d4c67d-24fd-473a-86b8-74897cc49f4a"
"Antwoorden op Kamervragen over het bericht 'Eén op de vijf horecazaken en supermarkten lapt tabaksverbod aan laars: 'Vapes en sigaretten liggen in achterkamertje in holle bank'' ","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/09/09/antwoorden-op-kamervragen-over-het-bericht-een-op-de-vijf-horecazaken-en-supermarkten-lapt-tabaksverbod-aan-laars-vapes-en-sigaretten-liggen-in-achterkamertje-in-holle-bank","Staatssecretaris Tielen (Jeugd, Preventie en Sport) geeft antwoord op vragen over het bericht 'Eén op de vijf horecazaken en supermarkten lapt tabaksverbod aan laars: 'Vapes en sigaretten liggen in achterkamertje in holle bank'' . Het Tweede Kamerlid Hertzberger (NSC) heeft de vragen gesteld.Antwoorden op Kamervragen over het bericht 'Eén op de vijf horecazaken en supermarkten lapt tabaksverbod aan laars: 'Vapes en sigaretten liggen in achterkamertje in holle bank''",2025-09-10 12:11:30,"79bd5144-a7e6-4238-bcad-304a6ca0a4c1"
"Kamerbrief over Stand van zakenbrief herijken kwaliteitstaken van het Zorginstituut Nederland","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/09/10/kamerbrief-over-stand-van-zakenbrief-herijken-kwaliteitstaken-van-het-zorginstituut-nederland","Kamerbrief over Stand van zakenbrief herijken kwaliteitstaken van het Zorginstituut Nederland",2025-09-10 12:09:06,"65177573-1fab-478f-8d2a-dcdf353ccc4b"
"Kamerbrief over Motie De Korte over reflectie op het oversterftemodel","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/09/10/kamerbrief-over-motie-de-korte-over-reflectie-op-het-oversterftemodel","Kamerbrief over Motie De Korte over reflectie op het oversterftemodel",2025-09-10 12:07:22,"520c7170-e7da-4948-a02a-83f8828000c6"
"Antwoorden op Kamervragen over het bericht 'Werkenden zitten bijna 9 uur op een dag, gevolgen zijn zorgwekkend'","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/09/09/antwoorden-op-kamervragen-over-het-bericht-werkenden-zitten-bijna-9-uur-op-een-dag-gevolgen-zijn-zorgwekkend","Staatssecretaris Tielen (Jeugd, Preventie en Sport) geeft antwoord op vragen over het bericht 'Werkenden zitten bijna 9 uur op een dag, gevolgen zijn zorgwekkend''. Het Tweede Kamerlid Van Nispen (SP) heeft de vragen gesteld.Antwoorden op Kamervragen over het bericht 'Werkenden zitten bijna 9 uur op een dag, gevolgen zijn zorgwekkend'",2025-09-10 12:06:27,"893521a8-7ad2-4aed-ba62-b18a63954dad"
"Kamerbrief over Reactie op uitgangspuntennotitie groot project Pallas","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/09/10/kamerbrief-over-reactie-op-uitgangspuntennotitie-groot-project-pallas","Kamerbrief over Reactie op uitgangspuntennotitie groot project Pallas",2025-09-10 12:03:52,"b2165c8f-8790-4b9c-82be-f0bb797cb100"
"Kamerbrief over meerzorg thuis","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/09/08/kamerbrief-over-meerzorg-thuis","Staatssecretaris Pouw-Verweij (Langdurige en Maatschappelijke Zorg) informeert de Tweede Kamer over de vervolgstappen rondom meerzorg thuis die zij samen met zorgkantoren wil zetten om voor de toekomst meer duidelijkheid te creëren.Kamerbrief over meerzorg thuis",2025-09-10 10:21:26,"0850b30e-3611-4b75-b92d-42b9168683d5"
"Kamerbrief bij 3e monitor verlaagde omzetdrempels concentratietoezicht ","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/09/08/kamerbrief-inzake-derde-monitor-verlaagde-omzetdrempels-concentratietoezicht","Minister Bruijn (VWS) stuurt de Tweede Kamer de 'Resultaten monitor verlaagde omzetdrempels 2025' en de 'Informatiekaart Concentraties in de zorg 2025' van de Nederlandse Zorgautoriteit (NZa). Deze publicaties bevatten de 3e monitor rondom concentraties in de zorg na het vervallen van de verlaagde omzetdrempels voor het concentratietoezicht op grond van de Mededingingswet (Mw). De minister bespreekt de bevindingen uit de monitor en geeft zijn conclusies. Kamerbrief bij 3e monitor verlaagde omzetdrempels concentratietoezicht",2025-09-10 09:42:35,"395dfb3e-da6d-4631-b30c-226b35b9081d"
"Antwoorden op Kamervragen over het bericht 'Anna (14) blijft altijd als baby, toch krijgt ze plots veel minder zorg: vader Jonas vreest zijn baan te moeten opzeggen' ","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/09/08/antwoorden-op-de-vragen-van-het-lid-dobbe-sp-over-het-bericht-anna-14-blijft-altijd-als-baby-toch-krijgt-ze-plots-veel-minder-zorg-vader-jonas-vreest-zijn-baan-te-moeten-opzeggen","Staatssecretaris Pouw-Verweij (Langdurige en Maatschappelijke Zorg) geeft antwoord op de vragen over het bericht 'Anna (14) blijft altijd als baby, toch krijgt ze plots veel minder zorg: vader Jonas vreest zijn baan te moeten opzeggen'. Het Tweede Kamerlid Dobbe (SP) heeft de vragen gesteld.Antwoorden op Kamervragen over het bericht 'Anna (14) blijft altijd als baby, toch krijgt ze plots veel minder zorg: vader Jonas vreest zijn baan te moeten opzeggen'",2025-09-10 08:57:34,"1c510d2f-ad74-45f9-b960-1d7593dd676c"
"Uitstelbrief op Kamervragen over de kansen en risico’s van het gebruik van AI in de zorg","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/09/10/uitstelbrief-op-kamervragen-over-de-kansen-en-risico-s-van-het-gebruik-van-ai-in-de-zorg","Uitstelbrief op Kamervragen over de kansen en risico’s van het gebruik van AI in de zorg",2025-09-10 08:44:08,"aba4936f-b220-46f8-9f0f-5b42bf1cdb73"
"Antwoorden op Kamervragen over gebrekkige naleving Europese toegankelijkheidswetgeving","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/09/08/antwoorden-op-kamervragen-over-de-gebrekkige-naleving-van-de-europese-toegankelijkheidswetgeving-eaa","Staatssecretaris Pouw-Verweij (Langdurige en Maatschappelijke Zorg) geeft antwoord op vragen over de gebrekkige naleving van de Europese toegankelijkheidswetgeving (EAA). Aanleiding voor de vragen is het bericht ‘Websites en automaten zijn vaak moeilijk met een beperking, ondanks nieuwe wet’. Het Tweede Kamerlid Joseph (destijds NSC, nu BBB) heeft deze vragen gesteld.Antwoorden op Kamervragen over gebrekkige naleving Europese toegankelijkheidswetgeving",2025-09-10 08:04:38,"b32d8eb3-7160-40e8-827e-ed9a386b69d0"
