"item_title","item_link","item_description","item_pub_date","item_guid"
"Kamerbrief Verslag Schriftelijk Overleg (VSO) inzake SO Inbreng 31 765 nr. 937 - Onderhandelaarsakkoord Aanvullend Zorg- en Welzijnsakkoord (AZWA) en voortgang Integraal Zorgakkoord (IZA) inclusief verscheidene moties","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/11/03/kamerbrief-verslag-schriftelijk-overleg-vso-inzake-so-inbreng-31-765-nr-937-onderhandelaarsakkoord-aanvullend-zorg-en-welzijnsakkoord-azwa-en-voortgang-integraal-zorgakkoord-iza-inclusief-verscheidene-moties","Kamerbrief Verslag Schriftelijk Overleg (VSO) inzake SO Inbreng 31 765 nr. 937 - Onderhandelaarsakkoord Aanvullend Zorg- en Welzijnsakkoord (AZWA) en voortgang Integraal Zorgakkoord (IZA) inclusief verscheidene moties",2025-11-05 10:59:27,"77c4b3df-768b-4589-98db-5a561de40181"
"Uitstelbrief antwoorden Kamervragen over burgermotorverkeersregelaars bij wielerkoersen","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/11/05/uitstelbrief-antwoorden-kamervragen-over-burgermotorverkeersregelaars-bij-wielerkoersen","Uitstelbrief antwoorden Kamervragen over burgermotorverkeersregelaars bij wielerkoersen",2025-11-05 10:58:45,"235afa45-4ba4-4b44-8cb5-f7eab6e498bb"
"Uitstelbrief antwoorden Kamervragen over het artikel ‘Cordaan en Amsterdam UMC stoppen na zeven jaar met Wijkkliniek in Zuidoost’","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/11/05/uitstelbrief-antwoorden-kamervragen-over-het-artikel-cordaan-en-amsterdam-umc-stoppen-na-zeven-jaar-met-wijkkliniek-in-zuidoost","Uitstelbrief antwoorden Kamervragen over het artikel ‘Cordaan en Amsterdam UMC stoppen na zeven jaar met Wijkkliniek in Zuidoost’",2025-11-05 10:42:21,"5543f16e-c2e1-4b03-8a7b-6817a940bd91"
"Uitstelbrief antwoorden Kamervragen over het bericht 'Cordaan en Amsterdam UMC stoppen met Wijkkliniek' ","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/11/05/uitstelbrief-antwoorden-kamervragen-over-het-bericht-cordaan-en-amsterdam-umc-stoppen-met-wijkkliniek","Uitstelbrief antwoorden Kamervragen over het bericht 'Cordaan en Amsterdam UMC stoppen met Wijkkliniek'",2025-11-05 10:18:52,"da0e9925-2ee4-46bf-863b-20d095fc558c"
"Kamerbrief over toegankelijkheid van huisartsenzorg","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/11/05/kamerbrief-over-commissiebrief-inzake-aangenomen-moties-notaoverleg-initiatiefnota-van-het-lid-bushoff","Minister Bruijn (VWS) informeert de Tweede Kamer over moties in het kader van het Aanvullend Zorg- en Welzijnsakkoord (AZWA) over toegankelijkheid van de huisartsenzorg. De brief gaat bijvoorbeeld over het beter spreiden van huisartsen over Nederland en over commercie en huisartsenzorg.  Kamerbrief over toegankelijkheid van huisartsenzorg",2025-11-05 09:56:43,"362fee62-21d1-4964-91ef-e76d41c02a46"
"Kamerbrief voortgang financieel beheer VWS 2025","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/11/03/kamerbrief-over-voortgangsbrief-financieel-beheer-vws-2025","Minister Bruijn (VWS) informeert de Tweede Kamer over de voortgang bij het verbeteren van het financieel beheer van het ministerie van Volksgezondheid, Welzijn en Sport (VWS) in de eerste helft van 2025.Kamerbrief voortgang financieel beheer VWS 2025",2025-11-05 09:49:38,"c7be745e-d0cb-4443-a3e1-ea83462c99f7"
"Kamerbrief over verwachtingen en inzet VN-klimaatconferentie COP30","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/10/31/verwachtingen-en-inzet-vn-klimaatconferentie-cop30","Minister Hermans (KGG) informeert de Tweede Kamer over de inzet van Nederland voor de dertigste Conferentie van Partijen (COP30) bij het Klimaatverdrag van de Verenigde Naties (United Nations Framework Convention on Climate Change, UNFCCC).Kamerbrief over verwachtingen en inzet VN-klimaatconferentie COP30",2025-11-04 15:10:11,"abb89b25-fac9-4caf-b765-47719ea58c5f"
"Kamerbrief over veldbevraging naar maximaal 20 procent administratietijd in de zorg","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/07/03/kamerbrief-over-veldbevraging-naar-maximaal-20-procent-administratietijd-in-de-zorg","Minister Jansen (VWS) stuurt de Tweede Kamer de uitkomsten van de veldbevraging van de de Regiegroep Aanpak Regeldruk over het behoud van registraties en regels voor zinnige verslaglegging en verantwoording in de zorg. Dit moet passen binnen de doelstelling om de administratietijd te halveren naar maximaal 20 procent. De minister gaat in op deze uitkomsten.Kamerbrief over veldbevraging naar maximaal 20 procent administratietijd in de zorg",2025-11-04 15:07:16,"28131b91-49d8-41f1-ba31-771271e73f18"
"Kamerbrief beleidsplan toekomstbestendige sportinfrastructuur en ruimte voor sport en bewegen","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/10/31/kamerbrief-over-beleidsplan-toekomstbestendige-sportinfrastructuur-en-ruimte-voor-sport-en-bewegen","Staatssecretaris Tielen (Jeugd, Preventie en Sport) informeert de Tweede Kamer over de bijdrage die zij wil leveren aan een gezamenlijke aanpak om de sport- en beweegsector toekomstbestendig te maken.Kamerbrief beleidsplan toekomstbestendige sportinfrastructuur en ruimte voor sport en bewegen",2025-11-04 12:25:13,"83a397ab-8f10-4b31-a703-555c3d25b8f8"
"Kamerbrief over Aanbieding rapport Hospices in Nederland","https://www.rijksoverheid.nl/documenten/kamerstukken/2025/11/04/kamerbrief-over-aanbieding-rapport-hospices-in-nederland","Kamerbrief over Aanbieding rapport Hospices in Nederland",2025-11-04 11:06:17,"e3e0ab0e-0e0e-4957-a389-3f5be969e5f2"
