"item_title","item_link","item_description","item_pub_date","item_guid"
"Kamerbrief over verzoek om een reactie op brief NVM-mondhygiënisten over mondzorg","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/12/09/kamerbrief-over-verzoek-om-een-reactie-op-brief-nvm-mondhygienisten-over-mondzorg","Kamerbrief over verzoek om een reactie op brief NVM-mondhygiënisten over mondzorg",2024-12-09 11:00:38,"c5515470-d4c9-45a9-8675-26debc4ecb5e"
"Antwoorden op Kamervragen over het bericht 'Wachttijden ggz niet goed vastgelegd, zeggen onderzoekers'","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/12/06/antwoorden-op-kamervragen-over-het-bericht-wachttijden-ggz-niet-goed-vastgelegd-zeggen-onderzoekers","Staatssecretaris Karremans (Jeugd, Preventie en Sport) geeft antwoord op vragen over het bericht 'Wachttijden ggz niet goed vastgelegd, zeggen onderzoekers'. De Tweede Kamerleden Van den Hil (VVD) en Bikker (ChristenUnie) hebben de vragen gesteld.Antwoorden op Kamervragen over het bericht 'Wachttijden ggz niet goed vastgelegd, zeggen onderzoekers'",2024-12-09 10:49:11,"95b8cd12-50aa-4de4-ac25-1039c4535bf2"
"Kamerbrief met kabinetsreactie op de vierde evaluatie van de Wet medisch-wetenschappelijk onderzoek met mensen en de evaluatie van de Centrale Commissie Mensgebonden Onderzoek","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/12/06/kamerbrief-over-kabinetsreactie-op-de-vierde-evaluatie-van-de-wet-medisch-wetenschappelijk-onderzoek-met-mensen-en-de-evaluatie-van-de-centrale-commissie-mensgebonden-onderzoek","Minister Agema (VWS) en staatssecretaris Karremans (Jeugd, Preventie en Sport) sturen de Tweede Kamer de kabinetsreactie op de vierde evaluatie van de Wet medisch-wetenschappelijk onderzoek met mensen en de evaluatie van de Centrale Commissie Mensgebonden Onderzoek.Kamerbrief met kabinetsreactie op de vierde evaluatie van de Wet medisch-wetenschappelijk onderzoek met mensen en de evaluatie van de Centrale Commissie Mensgebonden Onderzoek",2024-12-09 10:43:34,"65ee9f31-4620-4913-b18f-60d4b96729eb"
"Antwoorden op Kamervragen over de beantwoording van feitelijke vragen over de onthouding over het WHO-pandemieverdrag en de International Health Regulations ","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/12/09/antwoorden-op-kamervragen-over-de-beantwoording-van-feitelijke-vragen-over-de-onthouding-over-het-who-pandemieverdrag-en-de-international-health-regulations","Antwoorden op Kamervragen over de beantwoording van feitelijke vragen over de onthouding over het WHO-pandemieverdrag en de International Health Regulations",2024-12-09 10:38:43,"badb2c0e-861c-4951-acb5-c04b6c322c84"
"Kamerbrief over rappel moties en toezeggingen VWS Eerste Kamer","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/12/06/kamerbrief-over-beantwoording-halfjaarlijkse-rappelbrief-najaar-2024","Minister Agema (VWS), staatssecretaris Maeijer (Langdurige en Maatschappelijke Zorg) en staatssecretaris Karremans (Jeugd, Preventie en Sport) sturen de Eerste Kamer de actuele stand van zaken rond moties en toezeggingen.Kamerbrief over rappel moties en toezeggingen VWS Eerste Kamer",2024-12-09 10:24:05,"7c0c0d0a-2e17-4fcd-bd7f-44b80645963a"
"Antwoorden Kamervragen over het bericht over falend lachgasbeleid","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/12/09/beantwoording-kamervragen-lid-kostic-over-het-bericht-steden-klaar-met-falend-lachgasbeleid","Staatssecretaris Jansen (Openbaar Vervoer en Milieu) en staatssecretaris Karremans (Jeugd, Preventie en Sport) geven antwoorden op Kamervragen naar aanleiding van het bericht 'Steden klaar met falend lachgasbeleid: binnen 2 weken actie, anders rechtszaak'. Het Tweede Kamerlid Kostić (PvdD) had de vragen gesteld.Antwoorden Kamervragen over het bericht over falend lachgasbeleid",2024-12-09 09:39:45,"598fe93c-f238-4ca0-b356-d8a614ffd1f8"
"Aanbiedingsbrief Gezondheidsraadadvies Zicht op gehoorverlies bij kinderen en jongeren","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/12/09/aanbiedingsbrief-gezondheidsraadadvies-zicht-op-gehoorverlies-bij-kinderen-en-jongeren","Aanbiedingsbrief Gezondheidsraadadvies Zicht op gehoorverlies bij kinderen en jongeren",2024-12-09 08:45:11,"0060335e-bd9c-4a4c-886c-5dbdd0b90303"
"Kamerbrief over moties en beantwoording vragen over afschaffen kilometerregistratie voor Valysvervoer","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/12/06/kamerbrief-naar-aanleiding-van-moties-en-beantwoording-inbreng-so-inzake-het-afschaffen-van-de-kilometerregistratie-voor-het-valysvervoer","Staatssecretaris Maeijer (Langdurige en Maatschappelijke Zorg) reageert op de motie-Agema om de kilometerregistratie en het persoonlijk kilometerbudget van Valys (interregionaal doelgroepenvervoer) af te schaffen en de eis van indicatiestelling af te schaffen. Ook geeft zij antwoord op  vragen uit het schriftelijk overleg (SO) over de reactie op de motie-Agema/Van Dijk over het afschaffen van de kilometerregistratie voor het Valysvervoer.Kamerbrief over moties en beantwoording vragen over afschaffen kilometerregistratie voor Valysvervoer",2024-12-06 17:44:07,"8bf68185-673b-4958-b14b-2d6fd6050f5c"
"Kamerbrief over afschaffing pgb door gemeente Hengelo","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/12/06/kamerbrief-over-verzoek-reactie-op-verzoek-kamercommissie-vws-inzake-brief-afschaffing-van-pgb-door-gemeente-hengelo","Staatssecretaris Maeijer (Langdurige en Maatschappelijke Zorg) informeert de Tweede Kamer over het verzoek om een reactie over de afschaffing van het pgb door de gemeente Hengelo.Kamerbrief over afschaffing pgb door gemeente Hengelo",2024-12-06 16:28:42,"f0e6e0d8-d0e4-41ea-9ffc-a6dc4275e516"
"Kamerbrief over Verzoek om reactie op kopiebrief Coalitie voor Inclusie, namens VN-Ambassadeurs en meerdere organisaties, aan het ministerie van VWS m.b.t. belangen van inclusie en het VN-verdrag ","https://www.rijksoverheid.nl/documenten/kamerstukken/2024/12/06/kamerbrief-over-verzoek-om-reactie-op-kopiebrief-coalitie-voor-inclusie-namens-vn-ambassadeurs-en-meerdere-organisaties-aan-het-ministerie-van-vws-m-b-t-belangen-van-inclusie-en-het-vn-verdrag","Kamerbrief over Verzoek om reactie op kopiebrief Coalitie voor Inclusie, namens VN-Ambassadeurs en meerdere organisaties, aan het ministerie van VWS m.b.t. belangen van inclusie en het VN-verdrag",2024-12-06 15:54:17,"46f146fb-55d4-4cfd-88f4-10ddbe1671ed"
